timestamp, duration
2017-08-13T15:27:13.682Z,9.13
2017-08-13T15:27:15.816Z,2.49
2017-08-13T15:27:20.917Z,0.85
2017-08-13T15:29:22.845Z,13.11
2017-08-13T15:29:22.912Z,0.87
2017-08-13T15:29:23.032Z,0.75
2017-08-13T15:29:23.108Z,0.70
2017-08-13T15:29:23.213Z,0.69
2017-08-13T15:29:23.306Z,0.76
2017-08-13T15:29:23.425Z,0.78
2017-08-13T15:29:23.542Z,0.80
2017-08-13T15:29:23.705Z,0.95
2017-08-13T15:29:23.714Z,0.70
2017-08-13T15:29:23.835Z,0.72
2017-08-13T15:29:23.933Z,0.69
2017-08-13T15:29:24.023Z,0.72
2017-08-13T15:29:24.122Z,0.75
2017-08-13T15:29:24.209Z,0.69
2017-08-13T15:29:24.327Z,0.72
2017-08-13T15:29:24.415Z,0.90
2017-08-13T15:29:24.516Z,0.68
2017-08-13T15:29:24.622Z,0.79
2017-08-13T15:29:24.742Z,0.71
2017-08-13T15:29:24.812Z,2.36
2017-08-13T15:29:24.922Z,1.19
2017-08-13T15:29:25.002Z,5.30
2017-08-13T15:29:25.008Z,2.29
2017-08-13T15:29:25.122Z,0.71
2017-08-13T15:29:25.228Z,0.71
2017-08-13T15:29:25.324Z,0.69
2017-08-13T15:29:25.417Z,0.78
2017-08-13T15:29:25.542Z,0.81
2017-08-13T15:29:25.726Z,0.86
2017-08-13T15:29:25.726Z,0.88
2017-08-13T15:29:25.817Z,0.75
2017-08-13T15:29:25.910Z,0.71
2017-08-13T15:29:26.082Z,0.72
2017-08-13T15:29:26.183Z,9.16
2017-08-13T15:29:26.219Z,0.75
2017-08-13T15:29:26.322Z,0.81
2017-08-13T15:29:26.422Z,0.84
2017-08-13T15:29:26.536Z,0.87
2017-08-13T15:29:26.657Z,0.74
2017-08-13T15:29:26.717Z,0.70
2017-08-13T15:29:26.815Z,0.69
2017-08-13T15:29:27.003Z,7.16
2017-08-13T15:29:27.030Z,0.70
2017-08-13T15:29:27.127Z,0.75
2017-08-13T15:29:27.225Z,0.72
2017-08-13T15:29:27.342Z,0.69
2017-08-13T15:29:27.425Z,0.72
2017-08-13T15:29:27.537Z,0.72
2017-08-13T15:29:27.642Z,0.94
2017-08-13T15:29:27.707Z,0.71
2017-08-13T15:29:27.804Z,0.72
2017-08-13T15:29:27.916Z,0.69
2017-08-13T15:29:28.011Z,0.71
2017-08-13T15:29:28.122Z,1.18
2017-08-13T15:29:28.211Z,0.87
2017-08-13T15:29:28.305Z,0.69
2017-08-13T15:29:28.442Z,0.71
2017-08-13T15:29:28.518Z,0.79
2017-08-13T15:29:28.639Z,0.92
2017-08-13T15:29:28.709Z,0.73
2017-08-13T15:29:28.824Z,0.76
2017-08-13T15:29:28.923Z,12.99
2017-08-13T15:29:29.018Z,0.70
2017-08-13T15:29:29.118Z,0.75
2017-08-13T15:29:29.219Z,0.84
2017-08-13T15:29:29.323Z,14.36
2017-08-13T15:29:29.408Z,0.74
2017-08-13T15:29:29.522Z,0.69
2017-08-13T15:29:29.621Z,0.69
2017-08-13T15:29:29.715Z,0.76
2017-08-13T15:29:29.802Z,0.72
2017-08-13T15:29:29.922Z,0.75
2017-08-13T15:29:30.001Z,0.69
2017-08-13T15:29:30.114Z,0.68
2017-08-13T15:29:30.198Z,0.70
2017-08-13T15:29:30.322Z,0.74
2017-08-13T15:29:30.410Z,0.78
2017-08-13T15:29:30.502Z,0.79
2017-08-13T15:29:30.602Z,0.74
2017-08-13T15:29:30.722Z,0.71
2017-08-13T15:29:30.822Z,0.76
2017-08-13T15:29:30.901Z,0.70
2017-08-13T15:29:31.002Z,0.89
2017-08-13T15:29:31.116Z,0.99
2017-08-13T15:29:31.223Z,0.73
2017-08-13T15:29:31.315Z,0.72
2017-08-13T15:29:31.423Z,11.87
2017-08-13T15:29:31.507Z,0.97
2017-08-13T15:29:31.622Z,0.75
2017-08-13T15:29:31.715Z,0.80
2017-08-13T15:29:31.804Z,0.68
2017-08-13T15:29:31.908Z,0.68
2017-08-13T15:29:31.999Z,0.71
2017-08-13T15:29:32.122Z,0.82
2017-08-13T15:29:32.199Z,0.70
2017-08-13T15:29:32.307Z,0.72
2017-08-13T15:29:32.395Z,0.70
2017-08-13T15:29:32.502Z,0.90
2017-08-13T15:29:32.611Z,0.74
2017-08-13T15:29:32.701Z,0.81
2017-08-13T15:29:32.822Z,1.51
2017-08-13T15:29:32.905Z,0.89
2017-08-13T15:29:32.992Z,0.80
2017-08-13T15:29:33.107Z,0.72
2017-08-13T15:29:33.204Z,0.84
2017-08-13T15:29:33.322Z,0.74
2017-08-13T15:29:33.402Z,0.76
2017-08-13T15:29:33.522Z,0.73
2017-08-13T15:29:33.596Z,0.88
2017-08-13T15:29:33.722Z,0.98
2017-08-13T15:29:33.800Z,0.73
2017-08-13T15:29:33.900Z,0.68
2017-08-13T15:29:34.102Z,0.87
2017-08-13T15:29:34.182Z,0.68
2017-08-13T15:29:34.214Z,0.80
2017-08-13T15:29:34.307Z,0.71
2017-08-13T15:29:34.435Z,0.74
2017-08-13T15:29:34.522Z,0.93
2017-08-13T15:29:34.595Z,0.71
2017-08-13T15:29:34.703Z,9.01
2017-08-13T15:29:34.808Z,0.82
2017-08-13T15:29:34.908Z,0.93
2017-08-13T15:29:35.025Z,0.70
2017-08-13T15:29:35.122Z,0.79
2017-08-13T15:29:35.198Z,0.67
2017-08-13T15:29:35.317Z,0.74
2017-08-13T15:29:35.422Z,0.75
2017-08-13T15:29:35.505Z,0.88
2017-08-13T15:29:35.622Z,0.81
2017-08-13T15:29:35.710Z,0.71
2017-08-13T15:29:35.798Z,0.70
2017-08-13T15:29:35.919Z,0.78
2017-08-13T15:29:36.023Z,15.03
2017-08-13T15:29:36.106Z,0.74
2017-08-13T15:29:36.202Z,0.67
2017-08-13T15:29:36.317Z,0.68
2017-08-13T15:29:36.422Z,0.67
2017-08-13T15:29:36.527Z,0.84
2017-08-13T15:29:36.622Z,0.75
2017-08-13T15:29:36.699Z,0.85
2017-08-13T15:29:36.804Z,0.68
2017-08-13T15:29:36.908Z,0.69
2017-08-13T15:29:37.002Z,0.71
2017-08-13T15:29:37.123Z,0.84
2017-08-13T15:29:37.215Z,0.68
2017-08-13T15:29:37.307Z,0.83
2017-08-13T15:29:37.422Z,0.86
2017-08-13T15:29:37.496Z,0.86
2017-08-13T15:29:37.597Z,0.73
2017-08-13T15:29:37.706Z,0.85
2017-08-13T15:29:37.822Z,0.87
2017-08-13T15:29:37.911Z,0.94
2017-08-13T15:29:37.999Z,1.29
2017-08-13T15:29:38.122Z,11.90
2017-08-13T15:29:38.222Z,8.94
2017-08-13T15:29:38.312Z,0.76
2017-08-13T15:29:38.399Z,0.70
2017-08-13T15:29:38.499Z,0.71
2017-08-13T15:29:38.605Z,0.74
2017-08-13T15:29:38.719Z,0.74
2017-08-13T15:29:38.802Z,0.69
2017-08-13T15:29:38.914Z,0.76
2017-08-13T15:29:39.001Z,0.78
2017-08-13T15:29:39.106Z,0.70
2017-08-13T15:29:39.202Z,0.83
2017-08-13T15:29:39.314Z,0.93
2017-08-13T15:29:39.394Z,0.78
2017-08-13T15:29:39.495Z,0.70
2017-08-13T15:29:39.622Z,0.70
2017-08-13T15:29:39.706Z,0.70
2017-08-13T15:29:39.824Z,0.78
2017-08-13T15:29:39.923Z,0.74
2017-08-13T15:29:40.022Z,0.71
2017-08-13T15:29:40.102Z,0.74
2017-08-13T15:29:40.205Z,0.69
2017-08-13T15:29:40.294Z,0.68
2017-08-13T15:29:40.458Z,0.91
2017-08-13T15:29:40.523Z,11.91
2017-08-13T15:29:40.602Z,0.76
2017-08-13T15:29:40.722Z,0.77
2017-08-13T15:29:40.807Z,0.81
2017-08-13T15:29:40.923Z,5.02
2017-08-13T15:29:41.023Z,0.68
2017-08-13T15:29:41.121Z,0.70
2017-08-13T15:29:41.202Z,0.72
2017-08-13T15:29:41.322Z,0.71
2017-08-13T15:29:41.406Z,0.92
2017-08-13T15:29:41.490Z,0.71
2017-08-13T15:29:41.615Z,0.74
2017-08-13T15:29:41.722Z,0.88
2017-08-13T15:29:41.812Z,0.82
2017-08-13T15:29:41.908Z,0.80
2017-08-13T15:29:42.012Z,0.76
2017-08-13T15:29:42.102Z,1.25
2017-08-13T15:29:42.175Z,0.68
2017-08-13T15:29:42.271Z,0.71
2017-08-13T15:29:42.352Z,0.68
2017-08-13T15:29:42.462Z,0.71
2017-08-13T15:29:42.533Z,0.74
2017-08-13T15:29:42.608Z,0.72
2017-08-13T15:29:42.719Z,0.78
2017-08-13T15:29:42.822Z,0.69
2017-08-13T15:29:42.920Z,0.69
2017-08-13T15:29:43.060Z,0.79
2017-08-13T15:29:43.122Z,0.69
2017-08-13T15:29:43.222Z,0.71
2017-08-13T15:29:43.319Z,0.82
2017-08-13T15:29:43.407Z,0.77
