name,time,count
matrix_multiplication_aws,2017-08-05T11:09:22Z,4
matrix_multiplication_aws,2017-08-05T11:09:23Z,4
matrix_multiplication_aws,2017-08-05T11:09:24Z,10
matrix_multiplication_aws,2017-08-05T11:09:25Z,12
matrix_multiplication_aws,2017-08-05T11:09:26Z,5
matrix_multiplication_aws,2017-08-05T11:09:27Z,5
matrix_multiplication_aws,2017-08-05T11:09:28Z,8
matrix_multiplication_aws,2017-08-05T11:09:29Z,6
matrix_multiplication_aws,2017-08-05T11:09:30Z,6
matrix_multiplication_aws,2017-08-05T11:09:31Z,6
matrix_multiplication_aws,2017-08-05T11:09:32Z,5
matrix_multiplication_aws,2017-08-05T11:09:33Z,5
matrix_multiplication_aws,2017-08-05T11:09:34Z,5
matrix_multiplication_aws,2017-08-05T11:09:35Z,5
matrix_multiplication_aws,2017-08-05T11:09:36Z,5
matrix_multiplication_aws,2017-08-05T11:09:37Z,6
matrix_multiplication_aws,2017-08-05T11:09:38Z,5
matrix_multiplication_aws,2017-08-05T11:09:39Z,15
matrix_multiplication_aws,2017-08-05T11:09:40Z,5
matrix_multiplication_aws,2017-08-05T11:09:41Z,5
matrix_multiplication_aws,2017-08-05T11:09:42Z,5
matrix_multiplication_aws,2017-08-05T11:09:43Z,6
matrix_multiplication_aws,2017-08-05T11:09:44Z,6
matrix_multiplication_aws,2017-08-05T11:09:45Z,5
matrix_multiplication_aws,2017-08-05T11:09:46Z,6
matrix_multiplication_aws,2017-08-05T11:09:47Z,5
matrix_multiplication_aws,2017-08-05T11:09:48Z,5
matrix_multiplication_aws,2017-08-05T11:09:49Z,8
matrix_multiplication_aws,2017-08-05T11:09:50Z,7
matrix_multiplication_aws,2017-08-05T11:09:51Z,5
matrix_multiplication_aws,2017-08-05T11:09:52Z,6
matrix_multiplication_aws,2017-08-05T11:09:53Z,5
matrix_multiplication_aws,2017-08-05T11:09:54Z,5
matrix_multiplication_aws,2017-08-05T11:09:55Z,6
matrix_multiplication_aws,2017-08-05T11:09:56Z,5
matrix_multiplication_aws,2017-08-05T11:09:57Z,6
matrix_multiplication_aws,2017-08-05T11:09:58Z,5
matrix_multiplication_aws,2017-08-05T11:09:59Z,5
matrix_multiplication_aws,2017-08-05T11:10:00Z,7
matrix_multiplication_aws,2017-08-05T11:10:01Z,6
matrix_multiplication_aws,2017-08-05T11:10:02Z,7
matrix_multiplication_aws,2017-08-05T11:10:03Z,6
matrix_multiplication_aws,2017-08-05T11:10:04Z,6
matrix_multiplication_aws,2017-08-05T11:10:05Z,5
matrix_multiplication_aws,2017-08-05T11:10:06Z,6
matrix_multiplication_aws,2017-08-05T11:10:07Z,6
matrix_multiplication_aws,2017-08-05T11:10:08Z,7
matrix_multiplication_aws,2017-08-05T11:10:09Z,10
matrix_multiplication_aws,2017-08-05T11:10:10Z,6
matrix_multiplication_aws,2017-08-05T11:10:11Z,6
matrix_multiplication_aws,2017-08-05T11:10:12Z,11
matrix_multiplication_aws,2017-08-05T11:10:13Z,9
matrix_multiplication_aws,2017-08-05T11:10:14Z,9
matrix_multiplication_aws,2017-08-05T11:10:15Z,7
matrix_multiplication_aws,2017-08-05T11:10:16Z,6
matrix_multiplication_aws,2017-08-05T11:10:17Z,5
matrix_multiplication_aws,2017-08-05T11:10:18Z,7
matrix_multiplication_aws,2017-08-05T11:10:19Z,6
matrix_multiplication_aws,2017-08-05T11:10:20Z,6
matrix_multiplication_aws,2017-08-05T11:10:21Z,9
matrix_multiplication_aws,2017-08-05T11:10:22Z,6
matrix_multiplication_aws,2017-08-05T11:10:23Z,9
matrix_multiplication_aws,2017-08-05T11:10:24Z,6
matrix_multiplication_aws,2017-08-05T11:10:25Z,7
matrix_multiplication_aws,2017-08-05T11:10:26Z,7
matrix_multiplication_aws,2017-08-05T11:10:27Z,6
matrix_multiplication_aws,2017-08-05T11:10:28Z,8
matrix_multiplication_aws,2017-08-05T11:10:29Z,6
matrix_multiplication_aws,2017-08-05T11:10:30Z,6
matrix_multiplication_aws,2017-08-05T11:10:31Z,6
matrix_multiplication_aws,2017-08-05T11:10:32Z,8
matrix_multiplication_aws,2017-08-05T11:10:33Z,11
matrix_multiplication_aws,2017-08-05T11:10:34Z,7
matrix_multiplication_aws,2017-08-05T11:10:35Z,7
matrix_multiplication_aws,2017-08-05T11:10:36Z,8
matrix_multiplication_aws,2017-08-05T11:10:37Z,8
matrix_multiplication_aws,2017-08-05T11:10:38Z,8
matrix_multiplication_aws,2017-08-05T11:10:39Z,11
matrix_multiplication_aws,2017-08-05T11:10:40Z,11
matrix_multiplication_aws,2017-08-05T11:10:41Z,7
matrix_multiplication_aws,2017-08-05T11:10:42Z,7
matrix_multiplication_aws,2017-08-05T11:10:43Z,13
matrix_multiplication_aws,2017-08-05T11:10:44Z,6
matrix_multiplication_aws,2017-08-05T11:10:45Z,6
matrix_multiplication_aws,2017-08-05T11:10:46Z,7
matrix_multiplication_aws,2017-08-05T11:10:47Z,8
matrix_multiplication_aws,2017-08-05T11:10:48Z,6
matrix_multiplication_aws,2017-08-05T11:10:49Z,8
matrix_multiplication_aws,2017-08-05T11:10:50Z,6
matrix_multiplication_aws,2017-08-05T11:10:51Z,6
matrix_multiplication_aws,2017-08-05T11:10:52Z,6
matrix_multiplication_aws,2017-08-05T11:10:53Z,11
matrix_multiplication_aws,2017-08-05T11:10:54Z,10
matrix_multiplication_aws,2017-08-05T11:10:55Z,8
matrix_multiplication_aws,2017-08-05T11:10:56Z,7
matrix_multiplication_aws,2017-08-05T11:10:57Z,6
matrix_multiplication_aws,2017-08-05T11:10:58Z,6
matrix_multiplication_aws,2017-08-05T11:10:59Z,6
matrix_multiplication_aws,2017-08-05T11:11:00Z,7
matrix_multiplication_aws,2017-08-05T11:11:01Z,6
matrix_multiplication_aws,2017-08-05T11:11:02Z,6
matrix_multiplication_aws,2017-08-05T11:11:03Z,7
matrix_multiplication_aws,2017-08-05T11:11:04Z,7
matrix_multiplication_aws,2017-08-05T11:11:05Z,9
matrix_multiplication_aws,2017-08-05T11:11:06Z,7
matrix_multiplication_aws,2017-08-05T11:11:07Z,6
matrix_multiplication_aws,2017-08-05T11:11:08Z,7
matrix_multiplication_aws,2017-08-05T11:11:09Z,7
matrix_multiplication_aws,2017-08-05T11:11:10Z,8
matrix_multiplication_aws,2017-08-05T11:11:11Z,8
matrix_multiplication_aws,2017-08-05T11:11:12Z,7
matrix_multiplication_aws,2017-08-05T11:11:13Z,15
matrix_multiplication_aws,2017-08-05T11:11:14Z,8
matrix_multiplication_aws,2017-08-05T11:11:15Z,9
matrix_multiplication_aws,2017-08-05T11:11:16Z,7
matrix_multiplication_aws,2017-08-05T11:11:17Z,7
matrix_multiplication_aws,2017-08-05T11:11:18Z,6
matrix_multiplication_aws,2017-08-05T11:11:19Z,8
matrix_multiplication_aws,2017-08-05T11:11:20Z,7
matrix_multiplication_aws,2017-08-05T11:11:21Z,7
matrix_multiplication_aws,2017-08-05T11:11:22Z,6
matrix_multiplication_aws,2017-08-05T11:11:23Z,9
matrix_multiplication_aws,2017-08-05T11:11:24Z,7
matrix_multiplication_aws,2017-08-05T11:11:25Z,7
matrix_multiplication_aws,2017-08-05T11:11:26Z,8
matrix_multiplication_aws,2017-08-05T11:11:27Z,9
matrix_multiplication_aws,2017-08-05T11:11:28Z,8
matrix_multiplication_aws,2017-08-05T11:11:29Z,7
matrix_multiplication_aws,2017-08-05T11:11:30Z,7
matrix_multiplication_aws,2017-08-05T11:11:31Z,7
matrix_multiplication_aws,2017-08-05T11:11:32Z,7
matrix_multiplication_aws,2017-08-05T11:11:33Z,7
matrix_multiplication_aws,2017-08-05T11:11:34Z,7
matrix_multiplication_aws,2017-08-05T11:11:35Z,6
matrix_multiplication_aws,2017-08-05T11:11:36Z,11
matrix_multiplication_aws,2017-08-05T11:11:37Z,10
matrix_multiplication_aws,2017-08-05T11:11:38Z,9
matrix_multiplication_aws,2017-08-05T11:11:39Z,7
matrix_multiplication_aws,2017-08-05T11:11:40Z,7
matrix_multiplication_aws,2017-08-05T11:11:41Z,20
matrix_multiplication_aws,2017-08-05T11:11:42Z,7
matrix_multiplication_aws,2017-08-05T11:11:43Z,8
matrix_multiplication_aws,2017-08-05T11:11:44Z,8
matrix_multiplication_aws,2017-08-05T11:11:45Z,8
matrix_multiplication_aws,2017-08-05T11:11:46Z,8
matrix_multiplication_aws,2017-08-05T11:11:47Z,10
matrix_multiplication_aws,2017-08-05T11:11:48Z,10
matrix_multiplication_aws,2017-08-05T11:11:49Z,8
matrix_multiplication_aws,2017-08-05T11:11:50Z,7
matrix_multiplication_aws,2017-08-05T11:11:51Z,10
matrix_multiplication_aws,2017-08-05T11:11:52Z,10
matrix_multiplication_aws,2017-08-05T11:11:53Z,7
matrix_multiplication_aws,2017-08-05T11:11:54Z,9
matrix_multiplication_aws,2017-08-05T11:11:55Z,9
matrix_multiplication_aws,2017-08-05T11:11:56Z,8
matrix_multiplication_aws,2017-08-05T11:11:57Z,10
matrix_multiplication_aws,2017-08-05T11:11:58Z,14
matrix_multiplication_aws,2017-08-05T11:11:59Z,8
matrix_multiplication_aws,2017-08-05T11:12:00Z,9
matrix_multiplication_aws,2017-08-05T11:12:01Z,8
matrix_multiplication_aws,2017-08-05T11:12:02Z,8
matrix_multiplication_aws,2017-08-05T11:12:03Z,8
matrix_multiplication_aws,2017-08-05T11:12:04Z,9
matrix_multiplication_aws,2017-08-05T11:12:05Z,8
matrix_multiplication_aws,2017-08-05T11:12:06Z,8
matrix_multiplication_aws,2017-08-05T11:12:07Z,8
matrix_multiplication_aws,2017-08-05T11:12:08Z,9
matrix_multiplication_aws,2017-08-05T11:12:09Z,14
matrix_multiplication_aws,2017-08-05T11:12:10Z,8
matrix_multiplication_aws,2017-08-05T11:12:11Z,9
matrix_multiplication_aws,2017-08-05T11:12:12Z,8
matrix_multiplication_aws,2017-08-05T11:12:13Z,15
matrix_multiplication_aws,2017-08-05T11:12:14Z,23
matrix_multiplication_aws,2017-08-05T11:12:15Z,27
matrix_multiplication_aws,2017-08-05T11:12:16Z,8
matrix_multiplication_aws,2017-08-05T11:12:17Z,10
matrix_multiplication_aws,2017-08-05T11:12:18Z,8
matrix_multiplication_aws,2017-08-05T11:12:19Z,9
matrix_multiplication_aws,2017-08-05T11:12:20Z,7
matrix_multiplication_aws,2017-08-05T11:12:21Z,7
matrix_multiplication_aws,2017-08-05T11:12:22Z,7
matrix_multiplication_aws,2017-08-05T11:12:23Z,10
matrix_multiplication_aws,2017-08-05T11:12:24Z,9
matrix_multiplication_aws,2017-08-05T11:12:25Z,8
matrix_multiplication_aws,2017-08-05T11:12:26Z,9
matrix_multiplication_aws,2017-08-05T11:12:27Z,8
matrix_multiplication_aws,2017-08-05T11:12:28Z,7
matrix_multiplication_aws,2017-08-05T11:12:29Z,7
matrix_multiplication_aws,2017-08-05T11:12:30Z,21
matrix_multiplication_aws,2017-08-05T11:12:31Z,8
matrix_multiplication_aws,2017-08-05T11:12:32Z,8
matrix_multiplication_aws,2017-08-05T11:12:33Z,8
matrix_multiplication_aws,2017-08-05T11:12:34Z,8
matrix_multiplication_aws,2017-08-05T11:12:35Z,9
matrix_multiplication_aws,2017-08-05T11:12:36Z,7
matrix_multiplication_aws,2017-08-05T11:12:37Z,10
matrix_multiplication_aws,2017-08-05T11:12:38Z,10
matrix_multiplication_aws,2017-08-05T11:12:39Z,8
matrix_multiplication_aws,2017-08-05T11:12:40Z,8
matrix_multiplication_aws,2017-08-05T11:12:41Z,13
matrix_multiplication_aws,2017-08-05T11:12:42Z,17
matrix_multiplication_aws,2017-08-05T11:12:43Z,28
matrix_multiplication_aws,2017-08-05T11:12:44Z,8
matrix_multiplication_aws,2017-08-05T11:12:45Z,8
matrix_multiplication_aws,2017-08-05T11:12:46Z,9
matrix_multiplication_aws,2017-08-05T11:12:47Z,8
matrix_multiplication_aws,2017-08-05T11:12:48Z,9
matrix_multiplication_aws,2017-08-05T11:12:49Z,7
matrix_multiplication_aws,2017-08-05T11:12:50Z,8
matrix_multiplication_aws,2017-08-05T11:12:51Z,12
matrix_multiplication_aws,2017-08-05T11:12:52Z,8
matrix_multiplication_aws,2017-08-05T11:12:53Z,9
matrix_multiplication_aws,2017-08-05T11:12:54Z,9
matrix_multiplication_aws,2017-08-05T11:12:55Z,10
matrix_multiplication_aws,2017-08-05T11:12:56Z,9
matrix_multiplication_aws,2017-08-05T11:12:57Z,18
matrix_multiplication_aws,2017-08-05T11:12:58Z,13
matrix_multiplication_aws,2017-08-05T11:12:59Z,13
matrix_multiplication_aws,2017-08-05T11:13:00Z,38
matrix_multiplication_aws,2017-08-05T11:13:01Z,26
matrix_multiplication_aws,2017-08-05T11:13:02Z,31
matrix_multiplication_aws,2017-08-05T11:13:03Z,100
matrix_multiplication_aws,2017-08-05T11:13:04Z,63
matrix_multiplication_aws,2017-08-05T11:13:05Z,34
matrix_multiplication_aws,2017-08-05T11:13:06Z,15
matrix_multiplication_aws,2017-08-05T11:13:07Z,16
matrix_multiplication_aws,2017-08-05T11:13:08Z,18
matrix_multiplication_aws,2017-08-05T11:13:09Z,18
matrix_multiplication_aws,2017-08-05T11:13:10Z,15
matrix_multiplication_aws,2017-08-05T11:13:11Z,15
matrix_multiplication_aws,2017-08-05T11:13:12Z,22
matrix_multiplication_aws,2017-08-05T11:13:13Z,29
matrix_multiplication_aws,2017-08-05T11:13:14Z,48
matrix_multiplication_aws,2017-08-05T11:13:15Z,48
matrix_multiplication_aws,2017-08-05T11:13:16Z,12
matrix_multiplication_aws,2017-08-05T11:13:17Z,20
matrix_multiplication_aws,2017-08-05T11:13:18Z,15
matrix_multiplication_aws,2017-08-05T11:13:19Z,14
matrix_multiplication_aws,2017-08-05T11:13:20Z,14
matrix_multiplication_aws,2017-08-05T11:13:21Z,17
matrix_multiplication_aws,2017-08-05T11:13:22Z,17
matrix_multiplication_aws,2017-08-05T11:13:23Z,18
matrix_multiplication_aws,2017-08-05T11:13:24Z,17
matrix_multiplication_aws,2017-08-05T11:13:25Z,20
matrix_multiplication_aws,2017-08-05T11:13:26Z,19
matrix_multiplication_aws,2017-08-05T11:13:27Z,18
matrix_multiplication_aws,2017-08-05T11:13:28Z,17
matrix_multiplication_aws,2017-08-05T11:13:29Z,20
matrix_multiplication_aws,2017-08-05T11:13:30Z,15
matrix_multiplication_aws,2017-08-05T11:13:31Z,13
matrix_multiplication_aws,2017-08-05T11:13:32Z,33
matrix_multiplication_aws,2017-08-05T11:13:33Z,51
matrix_multiplication_aws,2017-08-05T11:13:34Z,74
matrix_multiplication_aws,2017-08-05T11:13:35Z,63
matrix_multiplication_aws,2017-08-05T11:13:36Z,70
matrix_multiplication_aws,2017-08-05T11:13:37Z,55
matrix_multiplication_aws,2017-08-05T11:13:38Z,27
matrix_multiplication_aws,2017-08-05T11:13:39Z,17
matrix_multiplication_aws,2017-08-05T11:13:40Z,19
matrix_multiplication_aws,2017-08-05T11:13:41Z,16
matrix_multiplication_aws,2017-08-05T11:13:42Z,19
matrix_multiplication_aws,2017-08-05T11:13:43Z,21
matrix_multiplication_aws,2017-08-05T11:13:44Z,33
matrix_multiplication_aws,2017-08-05T11:13:45Z,21
matrix_multiplication_aws,2017-08-05T11:13:46Z,17
matrix_multiplication_aws,2017-08-05T11:13:47Z,17
matrix_multiplication_aws,2017-08-05T11:13:48Z,19
matrix_multiplication_aws,2017-08-05T11:13:49Z,17
matrix_multiplication_aws,2017-08-05T11:13:50Z,17
matrix_multiplication_aws,2017-08-05T11:13:51Z,16
matrix_multiplication_aws,2017-08-05T11:13:52Z,19
matrix_multiplication_aws,2017-08-05T11:13:53Z,18
matrix_multiplication_aws,2017-08-05T11:13:54Z,18
matrix_multiplication_aws,2017-08-05T11:13:55Z,22
matrix_multiplication_aws,2017-08-05T11:13:56Z,19
matrix_multiplication_aws,2017-08-05T11:13:57Z,21
matrix_multiplication_aws,2017-08-05T11:13:58Z,18
matrix_multiplication_aws,2017-08-05T11:13:59Z,19
matrix_multiplication_aws,2017-08-05T11:14:00Z,17
matrix_multiplication_aws,2017-08-05T11:14:01Z,17
matrix_multiplication_aws,2017-08-05T11:14:02Z,17
matrix_multiplication_aws,2017-08-05T11:14:03Z,14
matrix_multiplication_aws,2017-08-05T11:14:04Z,19
matrix_multiplication_aws,2017-08-05T11:14:05Z,17
matrix_multiplication_aws,2017-08-05T11:14:06Z,23
matrix_multiplication_aws,2017-08-05T11:14:07Z,18
matrix_multiplication_aws,2017-08-05T11:14:08Z,17
matrix_multiplication_aws,2017-08-05T11:14:09Z,19
matrix_multiplication_aws,2017-08-05T11:14:10Z,17
matrix_multiplication_aws,2017-08-05T11:14:11Z,21
matrix_multiplication_aws,2017-08-05T11:14:12Z,21
matrix_multiplication_aws,2017-08-05T11:14:13Z,24
matrix_multiplication_aws,2017-08-05T11:14:14Z,50
matrix_multiplication_aws,2017-08-05T11:14:15Z,70
matrix_multiplication_aws,2017-08-05T11:14:16Z,26
matrix_multiplication_aws,2017-08-05T11:14:17Z,23
matrix_multiplication_aws,2017-08-05T11:14:18Z,13
matrix_multiplication_aws,2017-08-05T11:14:19Z,20
matrix_multiplication_aws,2017-08-05T11:14:20Z,21
matrix_multiplication_aws,2017-08-05T11:14:21Z,18
matrix_multiplication_aws,2017-08-05T11:14:22Z,20
matrix_multiplication_aws,2017-08-05T11:14:23Z,19
matrix_multiplication_aws,2017-08-05T11:14:24Z,16
matrix_multiplication_aws,2017-08-05T11:14:25Z,21
matrix_multiplication_aws,2017-08-05T11:14:26Z,26
matrix_multiplication_aws,2017-08-05T11:14:27Z,20
matrix_multiplication_aws,2017-08-05T11:14:28Z,21
matrix_multiplication_aws,2017-08-05T11:14:29Z,18
matrix_multiplication_aws,2017-08-05T11:14:30Z,20
matrix_multiplication_aws,2017-08-05T11:14:31Z,20
matrix_multiplication_aws,2017-08-05T11:14:32Z,19
matrix_multiplication_aws,2017-08-05T11:14:33Z,18
matrix_multiplication_aws,2017-08-05T11:14:34Z,21
matrix_multiplication_aws,2017-08-05T11:14:35Z,19
matrix_multiplication_aws,2017-08-05T11:14:36Z,18
matrix_multiplication_aws,2017-08-05T11:14:37Z,21
matrix_multiplication_aws,2017-08-05T11:14:38Z,24
matrix_multiplication_aws,2017-08-05T11:14:39Z,19
