"name","time","duration"
"Krok 2","2017-09-02T18:00:41.679Z",390
"Krok 2","2017-09-02T18:00:44.438Z",360
"Krok 2","2017-09-02T18:00:46.604Z",420
"Krok 2","2017-09-02T18:00:49.483Z",334
"Krok 2","2017-09-02T18:00:51.139Z",327
"Krok 2","2017-09-02T18:00:53.353Z",335
"Krok 2","2017-09-02T18:00:55.774Z",431
"Krok 2","2017-09-02T18:00:58.083Z",344
"Krok 2","2017-09-02T18:01:05.914Z",538
"Krok 2","2017-09-02T18:01:07.718Z",358
"Krok 2","2017-09-02T18:01:09.311Z",399
"Krok 2","2017-09-02T18:01:11.758Z",451
"Krok 2","2017-09-02T18:01:14.433Z",334
"Krok 2","2017-09-02T18:01:16.71Z",359
"Krok 2","2017-09-02T18:01:19.478Z",533
"Krok 2","2017-09-02T18:01:21.218Z",580
"Krok 2","2017-09-02T18:01:23.451Z",338
"Krok 2","2017-09-02T18:01:25.893Z",332
"Krok 2","2017-09-02T18:01:28.957Z",367
"Krok 2","2017-09-02T18:01:31.089Z",386
"Krok 2","2017-09-02T18:01:33.108Z",456
"Krok 2","2017-09-02T18:01:35.093Z",349
"Krok 2","2017-09-02T18:01:37.256Z",357
"Krok 2","2017-09-02T18:01:40.044Z",411
"Krok 2","2017-09-02T18:01:42.498Z",345
"Krok 2","2017-09-02T18:01:44.237Z",440
"Krok 2","2017-09-02T18:01:46.818Z",451
"Krok 2","2017-09-02T18:01:50.079Z",1284
"Krok 2","2017-09-02T18:01:52.625Z",337
"Krok 2","2017-09-02T18:01:54.908Z",435
"Krok 2","2017-09-02T18:01:56.623Z",397
"Krok 2","2017-09-02T18:01:58.778Z",355
"Krok 2","2017-09-02T18:02:01.598Z",409
"Krok 2","2017-09-02T18:02:04.134Z",831
"Krok 2","2017-09-02T18:02:06.73Z",356
"Krok 2","2017-09-02T18:02:09.641Z",425
"Krok 2","2017-09-02T18:02:12.706Z",391
"Krok 2","2017-09-02T18:02:14.864Z",325
"Krok 2","2017-09-02T18:02:18.238Z",419
"Krok 2","2017-09-02T18:02:20.536Z",593
"Krok 2","2017-09-02T18:02:22.806Z",490
"Krok 2","2017-09-02T18:02:26.036Z",448
"Krok 2","2017-09-02T18:02:28.422Z",388
"Krok 2","2017-09-02T18:02:31.081Z",333
"Krok 2","2017-09-02T18:02:32.873Z",426
"Krok 2","2017-09-02T18:02:35.038Z",432
"Krok 2","2017-09-02T18:02:38.606Z",409
"Krok 2","2017-09-02T18:02:41.298Z",342
"Krok 2","2017-09-02T18:02:43.874Z",339
"Krok 2","2017-09-02T18:02:46.987Z",514
"Krok 2","2017-09-02T18:02:49.598Z",328
"Krok 2","2017-09-02T18:02:53.036Z",399
"Krok 2","2017-09-02T18:02:55.098Z",321
"Krok 2","2017-09-02T18:02:57.47Z",330
"Czas oczekiwania","2017-09-02T17:58:45.245Z",102
"Czas oczekiwania","2017-09-02T17:58:47.679Z",111
"Czas oczekiwania","2017-09-02T17:58:50.071Z",241
"Czas oczekiwania","2017-09-02T17:58:52.156Z",108
"Czas oczekiwania","2017-09-02T17:58:54.96Z",98
"Czas oczekiwania","2017-09-02T17:58:56.58Z",117
"Czas oczekiwania","2017-09-02T17:58:59.045Z",90
"Czas oczekiwania","2017-09-02T17:59:02.111Z",142
"Czas oczekiwania","2017-09-02T17:59:04.202Z",118
"Czas oczekiwania","2017-09-02T17:59:06.738Z",87
"Czas oczekiwania","2017-09-02T17:59:09.146Z",94
"Czas oczekiwania","2017-09-02T17:59:11.415Z",95
"Czas oczekiwania","2017-09-02T17:59:13.61Z",86
"Czas oczekiwania","2017-09-02T17:59:16.562Z",236
"Czas oczekiwania","2017-09-02T17:59:19.038Z",89
"Czas oczekiwania","2017-09-02T17:59:21.25Z",74
"Czas oczekiwania","2017-09-02T17:59:22.938Z",97
"Czas oczekiwania","2017-09-02T17:59:24.976Z",160
"Czas oczekiwania","2017-09-02T17:59:27.637Z",86
"Czas oczekiwania","2017-09-02T17:59:30.169Z",78
"Czas oczekiwania","2017-09-02T17:59:32.46Z",88
"Czas oczekiwania","2017-09-02T17:59:35.939Z",82
"Czas oczekiwania","2017-09-02T17:59:38.508Z",210
"Czas oczekiwania","2017-09-02T17:59:40.841Z",791
"Czas oczekiwania","2017-09-02T17:59:43.954Z",109
"Czas oczekiwania","2017-09-02T17:59:46.887Z",91
"Czas oczekiwania","2017-09-02T17:59:50.605Z",93
"Czas oczekiwania","2017-09-02T17:59:52.859Z",88
"Czas oczekiwania","2017-09-02T17:59:55.528Z",94
"Czas oczekiwania","2017-09-02T17:59:58.029Z",149
"Czas oczekiwania","2017-09-02T18:00:00.486Z",71
"Czas oczekiwania","2017-09-02T18:00:03.289Z",103
"Czas oczekiwania","2017-09-02T18:00:06.041Z",93
"Czas oczekiwania","2017-09-02T18:00:08.43Z",1557
"Czas oczekiwania","2017-09-02T18:00:10.35Z",87
"Czas oczekiwania","2017-09-02T18:00:12.888Z",186
"Czas oczekiwania","2017-09-02T18:00:15.235Z",183
"Czas oczekiwania","2017-09-02T18:00:18.258Z",89
"Czas oczekiwania","2017-09-02T18:00:22.073Z",92
"Czas oczekiwania","2017-09-02T18:00:24.438Z",89
"Czas oczekiwania","2017-09-02T18:00:26.435Z",85
"Czas oczekiwania","2017-09-02T18:00:28.668Z",73
"Czas oczekiwania","2017-09-02T18:00:30.598Z",112
"Czas oczekiwania","2017-09-02T18:00:32.554Z",249
"Czas oczekiwania","2017-09-02T18:00:35.778Z",119
"Czas oczekiwania","2017-09-02T18:00:38.938Z",102
"Czas oczekiwania","2017-09-02T18:00:41.679Z",331
"Czas oczekiwania","2017-09-02T18:00:44.438Z",172
"Czas oczekiwania","2017-09-02T18:00:46.604Z",92
"Czas oczekiwania","2017-09-02T18:00:49.483Z",88
"Czas oczekiwania","2017-09-02T18:00:51.139Z",82
"Czas oczekiwania","2017-09-02T18:00:53.353Z",102
"Czas oczekiwania","2017-09-02T18:00:55.774Z",97
"Czas oczekiwania","2017-09-02T18:00:58.083Z",94
"Czas oczekiwania","2017-09-02T18:01:05.914Z",107
"Czas oczekiwania","2017-09-02T18:01:07.718Z",116
"Czas oczekiwania","2017-09-02T18:01:09.311Z",96
"Czas oczekiwania","2017-09-02T18:01:11.758Z",113
"Czas oczekiwania","2017-09-02T18:01:14.433Z",112
"Czas oczekiwania","2017-09-02T18:01:16.71Z",113
"Czas oczekiwania","2017-09-02T18:01:19.478Z",96
"Czas oczekiwania","2017-09-02T18:01:21.218Z",196
"Czas oczekiwania","2017-09-02T18:01:23.451Z",110
"Czas oczekiwania","2017-09-02T18:01:25.893Z",127
"Czas oczekiwania","2017-09-02T18:01:28.957Z",86
"Czas oczekiwania","2017-09-02T18:01:31.089Z",214
"Czas oczekiwania","2017-09-02T18:01:33.108Z",83
"Czas oczekiwania","2017-09-02T18:01:35.093Z",2063
"Czas oczekiwania","2017-09-02T18:01:37.256Z",388
"Czas oczekiwania","2017-09-02T18:01:40.044Z",197
"Czas oczekiwania","2017-09-02T18:01:42.498Z",84
"Czas oczekiwania","2017-09-02T18:01:44.237Z",126
"Czas oczekiwania","2017-09-02T18:01:46.818Z",199
"Czas oczekiwania","2017-09-02T18:01:50.079Z",111
"Czas oczekiwania","2017-09-02T18:01:52.625Z",92
"Czas oczekiwania","2017-09-02T18:01:54.908Z",84
"Czas oczekiwania","2017-09-02T18:01:56.623Z",176
"Czas oczekiwania","2017-09-02T18:01:58.778Z",101
"Czas oczekiwania","2017-09-02T18:02:01.598Z",87
"Czas oczekiwania","2017-09-02T18:02:04.134Z",103
"Czas oczekiwania","2017-09-02T18:02:06.73Z",168
"Czas oczekiwania","2017-09-02T18:02:09.641Z",207
"Czas oczekiwania","2017-09-02T18:02:12.706Z",462
"Czas oczekiwania","2017-09-02T18:02:14.864Z",121
"Czas oczekiwania","2017-09-02T18:02:18.238Z",151
"Czas oczekiwania","2017-09-02T18:02:20.536Z",1478
"Czas oczekiwania","2017-09-02T18:02:22.806Z",122
"Czas oczekiwania","2017-09-02T18:02:26.036Z",103
"Czas oczekiwania","2017-09-02T18:02:28.422Z",214
"Czas oczekiwania","2017-09-02T18:02:31.081Z",177
"Czas oczekiwania","2017-09-02T18:02:32.873Z",96
"Czas oczekiwania","2017-09-02T18:02:35.038Z",82
"Czas oczekiwania","2017-09-02T18:02:38.606Z",126
"Czas oczekiwania","2017-09-02T18:02:41.298Z",174
"Czas oczekiwania","2017-09-02T18:02:43.874Z",465
"Czas oczekiwania","2017-09-02T18:02:46.987Z",1245
"Czas oczekiwania","2017-09-02T18:02:49.598Z",126
"Czas oczekiwania","2017-09-02T18:02:53.036Z",128
"Czas oczekiwania","2017-09-02T18:02:55.098Z",79
"Czas oczekiwania","2017-09-02T18:02:57.47Z",164
