name,time,duration
data_intensive_aws,2017-09-02T17:58:45.245Z,2251
data_intensive_aws,2017-09-02T17:58:47.679Z,2431
data_intensive_aws,2017-09-02T17:58:50.071Z,1808
data_intensive_aws,2017-09-02T17:58:52.156Z,2811
data_intensive_aws,2017-09-02T17:58:54.96Z,1506
data_intensive_aws,2017-09-02T17:58:56.58Z,2323
data_intensive_aws,2017-09-02T17:58:59.045Z,2945
data_intensive_aws,2017-09-02T17:59:02.111Z,2027
data_intensive_aws,2017-09-02T17:59:04.202Z,2287
data_intensive_aws,2017-09-02T17:59:06.738Z,2283
data_intensive_aws,2017-09-02T17:59:09.146Z,2293
data_intensive_aws,2017-09-02T17:59:11.415Z,2048
data_intensive_aws,2017-09-02T17:59:13.61Z,2589
data_intensive_aws,2017-09-02T17:59:16.562Z,2482
data_intensive_aws,2017-09-02T17:59:19.038Z,1802
data_intensive_aws,2017-09-02T17:59:21.25Z,1582
data_intensive_aws,2017-09-02T17:59:22.938Z,1881
data_intensive_aws,2017-09-02T17:59:24.976Z,2393
data_intensive_aws,2017-09-02T17:59:27.637Z,2371
data_intensive_aws,2017-09-02T17:59:30.169Z,2170
data_intensive_aws,2017-09-02T17:59:32.46Z,3269
data_intensive_aws,2017-09-02T17:59:35.939Z,2400
data_intensive_aws,2017-09-02T17:59:38.508Z,2175
data_intensive_aws,2017-09-02T17:59:40.841Z,3567
data_intensive_aws,2017-09-02T17:59:43.954Z,2478
data_intensive_aws,2017-09-02T17:59:46.887Z,3587
data_intensive_aws,2017-09-02T17:59:50.605Z,2331
data_intensive_aws,2017-09-02T17:59:52.859Z,2550
data_intensive_aws,2017-09-02T17:59:55.528Z,2377
data_intensive_aws,2017-09-02T17:59:58.029Z,3344
data_intensive_aws,2017-09-02T18:00:00.486Z,2573
data_intensive_aws,2017-09-02T18:00:03.289Z,2523
data_intensive_aws,2017-09-02T18:00:06.041Z,2258
data_intensive_aws,2017-09-02T18:00:08.43Z,3395
data_intensive_aws,2017-09-02T18:00:10.35Z,2492
data_intensive_aws,2017-09-02T18:00:12.888Z,2263
data_intensive_aws,2017-09-02T18:00:15.235Z,2888
data_intensive_aws,2017-09-02T18:00:18.258Z,3763
data_intensive_aws,2017-09-02T18:00:22.073Z,2277
data_intensive_aws,2017-09-02T18:00:24.438Z,1933
data_intensive_aws,2017-09-02T18:00:26.435Z,2063
data_intensive_aws,2017-09-02T18:00:28.668Z,1633
data_intensive_aws,2017-09-02T18:00:30.598Z,2033
data_intensive_aws,2017-09-02T18:00:32.554Z,3547
