name,time,duration
data_intensive_step1_aws,2017-09-02T17:58:45.245Z,1794
data_intensive_step1_aws,2017-09-02T17:58:47.679Z,1890
data_intensive_step1_aws,2017-09-02T17:58:50.071Z,1173
data_intensive_step1_aws,2017-09-02T17:58:52.156Z,2293
data_intensive_step1_aws,2017-09-02T17:58:54.96Z,1018
data_intensive_step1_aws,2017-09-02T17:58:56.58Z,1801
data_intensive_step1_aws,2017-09-02T17:58:59.045Z,2474
data_intensive_step1_aws,2017-09-02T17:59:02.111Z,1516
data_intensive_step1_aws,2017-09-02T17:59:04.202Z,1821
data_intensive_step1_aws,2017-09-02T17:59:06.738Z,1845
data_intensive_step1_aws,2017-09-02T17:59:09.146Z,1770
data_intensive_step1_aws,2017-09-02T17:59:11.415Z,1611
data_intensive_step1_aws,2017-09-02T17:59:13.61Z,2168
data_intensive_step1_aws,2017-09-02T17:59:16.562Z,1703
data_intensive_step1_aws,2017-09-02T17:59:19.038Z,1388
data_intensive_step1_aws,2017-09-02T17:59:21.25Z,1166
data_intensive_step1_aws,2017-09-02T17:59:22.938Z,1416
data_intensive_step1_aws,2017-09-02T17:59:24.976Z,1885
data_intensive_step1_aws,2017-09-02T17:59:27.637Z,1936
data_intensive_step1_aws,2017-09-02T17:59:30.169Z,1690
data_intensive_step1_aws,2017-09-02T17:59:32.46Z,2693
data_intensive_step1_aws,2017-09-02T17:59:35.939Z,1983
data_intensive_step1_aws,2017-09-02T17:59:38.508Z,1614
data_intensive_step1_aws,2017-09-02T17:59:40.841Z,2400
data_intensive_step1_aws,2017-09-02T17:59:43.954Z,2025
data_intensive_step1_aws,2017-09-02T17:59:46.887Z,3143
data_intensive_step1_aws,2017-09-02T17:59:50.605Z,1431
data_intensive_step1_aws,2017-09-02T17:59:52.859Z,1886
data_intensive_step1_aws,2017-09-02T17:59:55.528Z,1851
data_intensive_step1_aws,2017-09-02T17:59:58.029Z,1807
data_intensive_step1_aws,2017-09-02T18:00:00.486Z,2164
data_intensive_step1_aws,2017-09-02T18:00:03.289Z,2056
data_intensive_step1_aws,2017-09-02T18:00:06.041Z,1804
data_intensive_step1_aws,2017-09-02T18:00:08.43Z,1071
data_intensive_step1_aws,2017-09-02T18:00:10.35Z,2002
data_intensive_step1_aws,2017-09-02T18:00:12.888Z,1742
data_intensive_step1_aws,2017-09-02T18:00:15.235Z,2214
data_intensive_step1_aws,2017-09-02T18:00:18.258Z,3330
data_intensive_step1_aws,2017-09-02T18:00:22.073Z,1740
data_intensive_step1_aws,2017-09-02T18:00:24.438Z,1501
data_intensive_step1_aws,2017-09-02T18:00:26.435Z,1640
data_intensive_step1_aws,2017-09-02T18:00:28.668Z,1211
data_intensive_step1_aws,2017-09-02T18:00:30.598Z,1340
data_intensive_step1_aws,2017-09-02T18:00:32.554Z,2481
data_intensive_step1_aws,2017-09-02T18:00:35.778Z,2473
data_intensive_step1_aws,2017-09-02T18:00:38.938Z,1972
data_intensive_step1_aws,2017-09-02T18:00:41.679Z,2242
data_intensive_step1_aws,2017-09-02T18:00:44.438Z,1444
data_intensive_step1_aws,2017-09-02T18:00:46.604Z,2144
data_intensive_step1_aws,2017-09-02T18:00:49.483Z,1066
data_intensive_step1_aws,2017-09-02T18:00:51.139Z,1521
