name,time,duration
data_intensive_step2_aws,2017-09-02T17:58:45.245Z,355
data_intensive_step2_aws,2017-09-02T17:58:47.679Z,430
data_intensive_step2_aws,2017-09-02T17:58:50.071Z,394
data_intensive_step2_aws,2017-09-02T17:58:52.156Z,410
data_intensive_step2_aws,2017-09-02T17:58:54.96Z,390
data_intensive_step2_aws,2017-09-02T17:58:56.58Z,405
data_intensive_step2_aws,2017-09-02T17:58:59.045Z,381
data_intensive_step2_aws,2017-09-02T17:59:02.111Z,369
data_intensive_step2_aws,2017-09-02T17:59:04.202Z,348
data_intensive_step2_aws,2017-09-02T17:59:06.738Z,351
data_intensive_step2_aws,2017-09-02T17:59:09.146Z,429
data_intensive_step2_aws,2017-09-02T17:59:11.415Z,342
data_intensive_step2_aws,2017-09-02T17:59:13.61Z,335
data_intensive_step2_aws,2017-09-02T17:59:16.562Z,543
data_intensive_step2_aws,2017-09-02T17:59:19.038Z,325
data_intensive_step2_aws,2017-09-02T17:59:21.25Z,342
data_intensive_step2_aws,2017-09-02T17:59:22.938Z,368
data_intensive_step2_aws,2017-09-02T17:59:24.976Z,348
data_intensive_step2_aws,2017-09-02T17:59:27.637Z,349
data_intensive_step2_aws,2017-09-02T17:59:30.169Z,402
data_intensive_step2_aws,2017-09-02T17:59:32.46Z,488
data_intensive_step2_aws,2017-09-02T17:59:35.939Z,335
data_intensive_step2_aws,2017-09-02T17:59:38.508Z,351
data_intensive_step2_aws,2017-09-02T17:59:40.841Z,376
data_intensive_step2_aws,2017-09-02T17:59:43.954Z,344
data_intensive_step2_aws,2017-09-02T17:59:46.887Z,353
data_intensive_step2_aws,2017-09-02T17:59:50.605Z,807
data_intensive_step2_aws,2017-09-02T17:59:52.859Z,576
data_intensive_step2_aws,2017-09-02T17:59:55.528Z,432
data_intensive_step2_aws,2017-09-02T17:59:58.029Z,1388
data_intensive_step2_aws,2017-09-02T18:00:00.486Z,338
data_intensive_step2_aws,2017-09-02T18:00:03.289Z,364
data_intensive_step2_aws,2017-09-02T18:00:06.041Z,361
data_intensive_step2_aws,2017-09-02T18:00:08.43Z,767
data_intensive_step2_aws,2017-09-02T18:00:10.35Z,403
data_intensive_step2_aws,2017-09-02T18:00:12.888Z,335
data_intensive_step2_aws,2017-09-02T18:00:15.235Z,491
data_intensive_step2_aws,2017-09-02T18:00:18.258Z,344
data_intensive_step2_aws,2017-09-02T18:00:22.073Z,445
data_intensive_step2_aws,2017-09-02T18:00:24.438Z,343
data_intensive_step2_aws,2017-09-02T18:00:26.435Z,338
data_intensive_step2_aws,2017-09-02T18:00:28.668Z,349
data_intensive_step2_aws,2017-09-02T18:00:30.598Z,581
data_intensive_step2_aws,2017-09-02T18:00:32.554Z,817
data_intensive_step2_aws,2017-09-02T18:00:35.778Z,591
data_intensive_step2_aws,2017-09-02T18:00:38.938Z,637
data_intensive_step2_aws,2017-09-02T18:00:41.679Z,390
data_intensive_step2_aws,2017-09-02T18:00:44.438Z,360
data_intensive_step2_aws,2017-09-02T18:00:46.604Z,420
data_intensive_step2_aws,2017-09-02T18:00:49.483Z,334
data_intensive_step2_aws,2017-09-02T18:00:51.139Z,327
data_intensive_step2_aws,2017-09-02T18:00:53.353Z,335
data_intensive_step2_aws,2017-09-02T18:00:55.774Z,431
data_intensive_step2_aws,2017-09-02T18:00:58.083Z,344
data_intensive_step2_aws,2017-09-02T18:01:05.914Z,538
data_intensive_step2_aws,2017-09-02T18:01:07.718Z,358
data_intensive_step2_aws,2017-09-02T18:01:09.311Z,399
data_intensive_step2_aws,2017-09-02T18:01:11.758Z,451
data_intensive_step2_aws,2017-09-02T18:01:14.433Z,334
data_intensive_step2_aws,2017-09-02T18:01:16.71Z,359
data_intensive_step2_aws,2017-09-02T18:01:19.478Z,533
