name,time,duration
data_intensive_step2_aws,2017-09-02T17:17:21.297Z,1823
data_intensive_step2_aws,2017-09-02T17:17:32.188Z,1860
data_intensive_step2_aws,2017-09-02T17:17:50.474Z,1788
data_intensive_step2_aws,2017-09-02T17:18:03.457Z,1792
data_intensive_step2_aws,2017-09-02T17:18:15.252Z,1721
data_intensive_step2_aws,2017-09-02T17:18:25.879Z,1826
data_intensive_step2_aws,2017-09-02T17:18:41.489Z,2169
data_intensive_step2_aws,2017-09-02T17:18:52.104Z,1810
data_intensive_step2_aws,2017-09-02T17:19:02.685Z,1878
data_intensive_step2_aws,2017-09-02T17:19:13.747Z,1779
data_intensive_step2_aws,2017-09-02T17:19:25.617Z,1880
data_intensive_step2_aws,2017-09-02T17:19:36.894Z,1900
data_intensive_step2_aws,2017-09-02T17:19:51.347Z,1934
data_intensive_step2_aws,2017-09-02T17:20:02.722Z,2096
data_intensive_step2_aws,2017-09-02T17:20:13.661Z,1790
data_intensive_step2_aws,2017-09-02T17:20:25.154Z,1815
data_intensive_step2_aws,2017-09-02T17:20:38.467Z,2244
data_intensive_step2_aws,2017-09-02T17:20:48.339Z,1905
data_intensive_step2_aws,2017-09-02T17:21:02.984Z,2287
data_intensive_step2_aws,2017-09-02T17:21:12.834Z,1717
