name,time,duration
data_intensive_aws,2017-09-02T17:17:21.297Z,11745
data_intensive_aws,2017-09-02T17:17:32.188Z,19656
data_intensive_aws,2017-09-02T17:17:50.474Z,14340
data_intensive_aws,2017-09-02T17:18:03.457Z,13113
data_intensive_aws,2017-09-02T17:18:15.252Z,11720
data_intensive_aws,2017-09-02T17:18:25.879Z,16800
data_intensive_aws,2017-09-02T17:18:41.489Z,12419
data_intensive_aws,2017-09-02T17:18:52.104Z,12037
data_intensive_aws,2017-09-02T17:19:02.685Z,12435
data_intensive_aws,2017-09-02T17:19:13.747Z,12943
data_intensive_aws,2017-09-02T17:19:25.617Z,12615
data_intensive_aws,2017-09-02T17:19:36.894Z,15054
data_intensive_aws,2017-09-02T17:19:51.347Z,14593
data_intensive_aws,2017-09-02T17:20:02.722Z,12526
data_intensive_aws,2017-09-02T17:20:13.661Z,12703
data_intensive_aws,2017-09-02T17:20:25.154Z,14404
data_intensive_aws,2017-09-02T17:20:38.467Z,11737
data_intensive_aws,2017-09-02T17:20:48.339Z,14562
data_intensive_aws,2017-09-02T17:21:02.984Z,11632
data_intensive_aws,2017-09-02T17:21:12.834Z,13630
