name,time,duration
data_intensive_aws,2017-08-10T18:21:30.186Z,5691
data_intensive_aws,2017-08-10T18:21:35.283Z,6496
data_intensive_aws,2017-08-10T18:21:41.269Z,5851
data_intensive_aws,2017-08-10T18:21:45.598Z,5382
data_intensive_aws,2017-08-10T18:21:50.507Z,5970
data_intensive_aws,2017-08-10T18:21:56.001Z,5712
data_intensive_aws,2017-08-10T18:22:01.353Z,5706
data_intensive_aws,2017-08-10T18:22:06.508Z,4436
data_intensive_aws,2017-08-10T18:22:11.082Z,6154
data_intensive_aws,2017-08-10T18:22:16.658Z,4261
data_intensive_aws,2017-08-10T18:22:20.502Z,5260
data_intensive_aws,2017-08-10T18:22:25.39Z,4524
data_intensive_aws,2017-08-10T18:22:29.499Z,3900
data_intensive_aws,2017-08-10T18:22:32.926Z,3865
data_intensive_aws,2017-08-10T18:22:36.366Z,5707
data_intensive_aws,2017-08-10T18:22:41.925Z,5254
data_intensive_aws,2017-08-10T18:22:46.152Z,7137
data_intensive_aws,2017-08-10T18:22:52.858Z,4464
data_intensive_aws,2017-08-10T18:22:56.937Z,4531
data_intensive_aws,2017-08-10T18:23:00.475Z,6457
data_intensive_aws,2017-08-10T18:23:06.203Z,6331
data_intensive_aws,2017-08-10T18:23:12.044Z,4780
data_intensive_aws,2017-08-10T18:23:16.217Z,5525
data_intensive_aws,2017-08-10T18:23:21.363Z,7870
data_intensive_aws,2017-08-10T18:23:27.793Z,8099
data_intensive_aws,2017-08-10T18:23:33.102Z,9593
data_intensive_aws,2017-08-10T18:23:42.117Z,7646
data_intensive_aws,2017-08-10T18:23:49.289Z,5169
data_intensive_aws,2017-08-10T18:23:54.006Z,4910
data_intensive_aws,2017-08-10T18:23:58.429Z,4851
data_intensive_aws,2017-08-10T18:24:02.662Z,5007
data_intensive_aws,2017-08-10T18:24:07.382Z,5101
data_intensive_aws,2017-08-10T18:24:11.966Z,4487
data_intensive_aws,2017-08-10T18:24:15.838Z,6119
data_intensive_aws,2017-08-10T18:24:21.253Z,6145
data_intensive_aws,2017-08-10T18:24:26.814Z,3959
data_intensive_aws,2017-08-10T18:24:30.361Z,4952
data_intensive_aws,2017-08-10T18:24:34.939Z,5450
