name,time,duration
data_intensive_step2_aws,2017-08-10T18:21:30.186Z,1128
data_intensive_step2_aws,2017-08-10T18:21:35.283Z,1062
data_intensive_step2_aws,2017-08-10T18:21:41.269Z,2145
data_intensive_step2_aws,2017-08-10T18:21:45.598Z,1016
data_intensive_step2_aws,2017-08-10T18:21:50.507Z,1023
data_intensive_step2_aws,2017-08-10T18:21:56.001Z,1008
data_intensive_step2_aws,2017-08-10T18:22:01.353Z,1064
data_intensive_step2_aws,2017-08-10T18:22:06.508Z,845
data_intensive_step2_aws,2017-08-10T18:22:11.082Z,1176
data_intensive_step2_aws,2017-08-10T18:22:16.658Z,968
data_intensive_step2_aws,2017-08-10T18:22:20.502Z,922
data_intensive_step2_aws,2017-08-10T18:22:25.39Z,953
data_intensive_step2_aws,2017-08-10T18:22:29.499Z,1003
data_intensive_step2_aws,2017-08-10T18:22:32.926Z,983
data_intensive_step2_aws,2017-08-10T18:22:36.366Z,928
data_intensive_step2_aws,2017-08-10T18:22:41.925Z,1440
data_intensive_step2_aws,2017-08-10T18:22:46.152Z,935
data_intensive_step2_aws,2017-08-10T18:22:52.858Z,956
data_intensive_step2_aws,2017-08-10T18:22:56.937Z,1522
data_intensive_step2_aws,2017-08-10T18:23:00.475Z,1225
data_intensive_step2_aws,2017-08-10T18:23:06.203Z,981
data_intensive_step2_aws,2017-08-10T18:23:12.044Z,1064
data_intensive_step2_aws,2017-08-10T18:23:16.217Z,1012
data_intensive_step2_aws,2017-08-10T18:23:21.363Z,1396
data_intensive_step2_aws,2017-08-10T18:23:27.793Z,3354
data_intensive_step2_aws,2017-08-10T18:23:33.102Z,984
data_intensive_step2_aws,2017-08-10T18:23:42.117Z,948
data_intensive_step2_aws,2017-08-10T18:23:49.289Z,1015
data_intensive_step2_aws,2017-08-10T18:23:54.006Z,943
data_intensive_step2_aws,2017-08-10T18:23:58.429Z,1185
data_intensive_step2_aws,2017-08-10T18:24:02.662Z,1245
data_intensive_step2_aws,2017-08-10T18:24:07.382Z,987
data_intensive_step2_aws,2017-08-10T18:24:11.966Z,1081
data_intensive_step2_aws,2017-08-10T18:24:15.838Z,1254
data_intensive_step2_aws,2017-08-10T18:24:21.253Z,1113
data_intensive_step2_aws,2017-08-10T18:24:26.814Z,958
data_intensive_step2_aws,2017-08-10T18:24:30.361Z,949
data_intensive_step2_aws,2017-08-10T18:24:34.939Z,1248
data_intensive_step2_aws,2017-08-10T18:24:39.67Z,997
data_intensive_step2_aws,2017-08-10T18:24:47.85Z,1863
data_intensive_step2_aws,2017-08-10T18:24:53.116Z,952
data_intensive_step2_aws,2017-08-10T18:24:57.427Z,1007
data_intensive_step2_aws,2017-08-10T18:25:01.539Z,981
data_intensive_step2_aws,2017-08-10T18:25:06.43Z,938
data_intensive_step2_aws,2017-08-10T18:25:12.793Z,933
data_intensive_step2_aws,2017-08-10T18:25:17.389Z,980
data_intensive_step2_aws,2017-08-10T18:25:21.401Z,1312
data_intensive_step2_aws,2017-08-10T18:25:25.072Z,1368
data_intensive_step2_aws,2017-08-10T18:25:30.724Z,1089
data_intensive_step2_aws,2017-08-10T18:25:35.362Z,970
data_intensive_step2_aws,2017-08-10T18:25:40.309Z,975
data_intensive_step2_aws,2017-08-10T18:25:43.683Z,948
data_intensive_step2_aws,2017-08-10T18:25:48.861Z,933
data_intensive_step2_aws,2017-08-10T18:25:54.529Z,1403
data_intensive_step2_aws,2017-08-10T18:25:59.608Z,927
data_intensive_step2_aws,2017-08-10T18:26:03.895Z,1021
data_intensive_step2_aws,2017-08-10T18:26:09.1Z,1000
data_intensive_step2_aws,2017-08-10T18:26:14.259Z,1028
data_intensive_step2_aws,2017-08-10T18:26:18.616Z,1000
data_intensive_step2_aws,2017-08-10T18:26:23.13Z,965
data_intensive_step2_aws,2017-08-10T18:26:28.129Z,1106
data_intensive_step2_aws,2017-08-10T18:26:32.949Z,854
data_intensive_step2_aws,2017-08-10T18:26:41.069Z,942
data_intensive_step2_aws,2017-08-10T18:26:44.589Z,1103
data_intensive_step2_aws,2017-08-10T18:26:49.259Z,930
data_intensive_step2_aws,2017-08-10T18:26:54.25Z,1005
data_intensive_step2_aws,2017-08-10T18:26:59.789Z,969
data_intensive_step2_aws,2017-08-10T18:27:04.609Z,958
data_intensive_step2_aws,2017-08-10T18:27:09.269Z,926
data_intensive_step2_aws,2017-08-10T18:27:13.712Z,1352
data_intensive_step2_aws,2017-08-10T18:27:18.429Z,986
data_intensive_step2_aws,2017-08-10T18:27:24.289Z,977
data_intensive_step2_aws,2017-08-10T18:27:29.311Z,1021
data_intensive_step2_aws,2017-08-10T18:27:33.089Z,956
data_intensive_step2_aws,2017-08-10T18:27:38.774Z,950
data_intensive_step2_aws,2017-08-10T18:27:47.538Z,1026
data_intensive_step2_aws,2017-08-10T18:27:57.749Z,930
data_intensive_step2_aws,2017-08-10T18:28:02.909Z,949
data_intensive_step2_aws,2017-08-10T18:28:07.089Z,809
data_intensive_step2_aws,2017-08-10T18:28:12.801Z,975
data_intensive_step2_aws,2017-08-10T18:28:16.89Z,950
data_intensive_step2_aws,2017-08-10T18:28:21.675Z,953
data_intensive_step2_aws,2017-08-10T18:28:26.391Z,958
data_intensive_step2_aws,2017-08-10T18:28:30.701Z,924
data_intensive_step2_aws,2017-08-10T18:28:36.389Z,1037
data_intensive_step2_aws,2017-08-10T18:28:44.009Z,939
data_intensive_step2_aws,2017-08-10T18:28:48.854Z,932
