name,time,duration
"Czas oczekiwania","2017-08-10T18:23:21.363Z",746
"Czas oczekiwania","2017-08-10T18:23:27.793Z",94
"Czas oczekiwania","2017-08-10T18:23:33.102Z",122
"Czas oczekiwania","2017-08-10T18:23:42.117Z",89
"Czas oczekiwania","2017-08-10T18:23:49.289Z",82
"Czas oczekiwania","2017-08-10T18:23:54.006Z",87
"Czas oczekiwania","2017-08-10T18:23:58.429Z",87
"Czas oczekiwania","2017-08-10T18:24:02.662Z",393
"Czas oczekiwania","2017-08-10T18:24:07.382Z",176
"Czas oczekiwania","2017-08-10T18:24:11.966Z",129
"Czas oczekiwania","2017-08-10T18:24:15.838Z",79
"Czas oczekiwania","2017-08-10T18:24:21.253Z",97
"Czas oczekiwania","2017-08-10T18:24:26.814Z",86
"Czas oczekiwania","2017-08-10T18:24:30.361Z",95
"Czas oczekiwania","2017-08-10T18:24:34.939Z",91
"Czas oczekiwania","2017-08-10T18:24:39.67Z",98
"Czas oczekiwania","2017-08-10T18:24:47.85Z",144
"Czas oczekiwania","2017-08-10T18:24:53.116Z",5
"Czas oczekiwania","2017-08-10T18:24:57.427Z",235
"Czas oczekiwania","2017-08-10T18:25:01.539Z",156
"Czas oczekiwania","2017-08-10T18:25:06.43Z",194
"Czas oczekiwania","2017-08-10T18:25:12.793Z",3114
"Czas oczekiwania","2017-08-10T18:25:17.389Z",125
"Czas oczekiwania","2017-08-10T18:25:21.401Z",89
"Czas oczekiwania","2017-08-10T18:25:25.072Z",95
"Czas oczekiwania","2017-08-10T18:25:30.724Z",95
"Czas oczekiwania","2017-08-10T18:25:35.362Z",508
"Czas oczekiwania","2017-08-10T18:25:40.309Z",82
"Czas oczekiwania","2017-08-10T18:25:43.683Z",90
"Czas oczekiwania","2017-08-10T18:25:48.861Z",138
"Czas oczekiwania","2017-08-10T18:25:54.529Z",83
"Czas oczekiwania","2017-08-10T18:25:59.608Z",103
"Czas oczekiwania","2017-08-10T18:26:03.895Z",85
"Czas oczekiwania","2017-08-10T18:26:09.1Z",75
"Czas oczekiwania","2017-08-10T18:26:14.259Z",85
"Czas oczekiwania","2017-08-10T18:26:18.616Z",107
"Czas oczekiwania","2017-08-10T18:26:23.13Z",80
"Czas oczekiwania","2017-08-10T18:26:28.129Z",118
"Czas oczekiwania","2017-08-10T18:26:32.949Z",431
"Czas oczekiwania","2017-08-10T18:26:41.069Z",91
"Czas oczekiwania","2017-08-10T18:26:44.589Z",90
"Czas oczekiwania","2017-08-10T18:26:49.259Z",102
"Czas oczekiwania","2017-08-10T18:26:54.25Z",1673
"Czas oczekiwania","2017-08-10T18:26:59.789Z",82
"Czas oczekiwania","2017-08-10T18:27:04.609Z",106
"Czas oczekiwania","2017-08-10T18:27:09.269Z",123
"Czas oczekiwania","2017-08-10T18:27:13.712Z",88
"Czas oczekiwania","2017-08-10T18:27:18.429Z",168
"Czas oczekiwania","2017-08-10T18:27:24.289Z",90
"Czas oczekiwania","2017-08-10T18:27:29.311Z",96
"Czas oczekiwania","2017-08-10T18:27:33.089Z",127
"Czas oczekiwania","2017-08-10T18:27:38.774Z",101
"Czas oczekiwania","2017-08-10T18:27:47.538Z",99
"Czas oczekiwania","2017-08-10T18:27:57.749Z",310
"Czas oczekiwania","2017-08-10T18:28:02.909Z",321
"Czas oczekiwania","2017-08-10T18:28:07.089Z",646
"Czas oczekiwania","2017-08-10T18:28:12.801Z",100
"Czas oczekiwania","2017-08-10T18:28:16.89Z",129
"Czas oczekiwania","2017-08-10T18:28:21.675Z",94
"Czas oczekiwania","2017-08-10T18:28:26.391Z",114
"Czas oczekiwania","2017-08-10T18:28:30.701Z",89
"Czas oczekiwania","2017-08-10T18:28:36.389Z",284
"Czas oczekiwania","2017-08-10T18:28:44.009Z",85
"Czas oczekiwania","2017-08-10T18:28:48.854Z",81
"Czas oczekiwania","2017-08-10T18:28:53.076Z",105
"Czas oczekiwania","2017-08-10T18:28:57.963Z",74
"Czas oczekiwania","2017-08-10T18:29:01.344Z",114
"Czas oczekiwania","2017-08-10T18:29:06.861Z",81
"Czas oczekiwania","2017-08-10T18:29:12.129Z",114
"Czas oczekiwania","2017-08-10T18:29:17.129Z",90
"Czas oczekiwania","2017-08-10T18:29:22.323Z",126
"Czas oczekiwania","2017-08-10T18:29:27.221Z",125
"Czas oczekiwania","2017-08-10T18:29:32.069Z",110
"Czas oczekiwania","2017-08-10T18:29:35.98Z",332
"Czas oczekiwania","2017-08-10T18:29:40.992Z",126
"Czas oczekiwania","2017-08-10T18:29:44.535Z",114
"Czas oczekiwania","2017-08-10T18:29:49.349Z",99
