name,time,duration
data_intensive_step1_aws,2017-09-02T15:22:41.411Z,889
data_intensive_step1_aws,2017-09-02T15:22:42.995Z,1042
data_intensive_step1_aws,2017-09-02T15:22:44.794Z,1380
data_intensive_step1_aws,2017-09-02T15:22:46.755Z,855
data_intensive_step1_aws,2017-09-02T15:22:48.102Z,1193
data_intensive_step1_aws,2017-09-02T15:22:49.853Z,859
data_intensive_step1_aws,2017-09-02T15:22:51.487Z,1185
data_intensive_step1_aws,2017-09-02T15:22:53.162Z,846
data_intensive_step1_aws,2017-09-02T15:22:54.66Z,858
data_intensive_step1_aws,2017-09-02T15:22:56.091Z,1016
data_intensive_step1_aws,2017-09-02T15:22:57.691Z,1016
data_intensive_step1_aws,2017-09-02T15:22:59.3Z,905
data_intensive_step1_aws,2017-09-02T15:23:00.773Z,1100
data_intensive_step1_aws,2017-09-02T15:23:02.487Z,1161
data_intensive_step1_aws,2017-09-02T15:23:04.131Z,1039
data_intensive_step1_aws,2017-09-02T15:23:06.016Z,1127
data_intensive_step1_aws,2017-09-02T15:23:07.818Z,993
data_intensive_step1_aws,2017-09-02T15:23:09.418Z,1085
data_intensive_step1_aws,2017-09-02T15:23:11.11Z,673
data_intensive_step1_aws,2017-09-02T15:23:12.341Z,884
data_intensive_step1_aws,2017-09-02T15:23:14.04Z,1154
data_intensive_step1_aws,2017-09-02T15:23:15.664Z,1010
data_intensive_step1_aws,2017-09-02T15:23:17.317Z,885
data_intensive_step1_aws,2017-09-02T15:23:18.771Z,678
data_intensive_step1_aws,2017-09-02T15:23:20.019Z,721
data_intensive_step1_aws,2017-09-02T15:23:21.365Z,1673
data_intensive_step1_aws,2017-09-02T15:23:23.626Z,552
data_intensive_step1_aws,2017-09-02T15:23:24.783Z,572
data_intensive_step1_aws,2017-09-02T15:23:25.987Z,1137
data_intensive_step1_aws,2017-09-02T15:23:27.719Z,1015
data_intensive_step1_aws,2017-09-02T15:23:29.303Z,972
data_intensive_step1_aws,2017-09-02T15:23:30.869Z,933
data_intensive_step1_aws,2017-09-02T15:23:32.427Z,788
data_intensive_step1_aws,2017-09-02T15:23:33.74Z,987
data_intensive_step1_aws,2017-09-02T15:23:35.311Z,933
data_intensive_step1_aws,2017-09-02T15:23:37.036Z,1017
data_intensive_step1_aws,2017-09-02T15:23:38.6Z,959
data_intensive_step1_aws,2017-09-02T15:23:40.135Z,1099
data_intensive_step1_aws,2017-09-02T15:23:41.949Z,1132
data_intensive_step1_aws,2017-09-02T15:23:43.674Z,1028
data_intensive_step1_aws,2017-09-02T15:23:45.331Z,891
data_intensive_step1_aws,2017-09-02T15:23:46.782Z,849
data_intensive_step1_aws,2017-09-02T15:23:48.402Z,1077
data_intensive_step1_aws,2017-09-02T15:23:49.951Z,934
data_intensive_step1_aws,2017-09-02T15:23:51.541Z,942
data_intensive_step1_aws,2017-09-02T15:23:53.251Z,852
data_intensive_step1_aws,2017-09-02T15:23:54.851Z,902
data_intensive_step1_aws,2017-09-02T15:23:56.353Z,1060
data_intensive_step1_aws,2017-09-02T15:23:57.993Z,638
