name,time,duration
data_intensive_step2_aws,2017-09-02T15:22:41.411Z,283
data_intensive_step2_aws,2017-09-02T15:22:42.995Z,242
data_intensive_step2_aws,2017-09-02T15:22:44.794Z,268
data_intensive_step2_aws,2017-09-02T15:22:46.755Z,226
data_intensive_step2_aws,2017-09-02T15:22:48.102Z,314
data_intensive_step2_aws,2017-09-02T15:22:49.853Z,173
data_intensive_step2_aws,2017-09-02T15:22:51.487Z,165
data_intensive_step2_aws,2017-09-02T15:22:53.162Z,343
data_intensive_step2_aws,2017-09-02T15:22:54.66Z,176
data_intensive_step2_aws,2017-09-02T15:22:56.091Z,205
data_intensive_step2_aws,2017-09-02T15:22:57.691Z,167
data_intensive_step2_aws,2017-09-02T15:22:59.3Z,158
data_intensive_step2_aws,2017-09-02T15:23:00.773Z,222
data_intensive_step2_aws,2017-09-02T15:23:02.487Z,231
data_intensive_step2_aws,2017-09-02T15:23:04.131Z,240
data_intensive_step2_aws,2017-09-02T15:23:06.016Z,226
data_intensive_step2_aws,2017-09-02T15:23:07.818Z,433
data_intensive_step2_aws,2017-09-02T15:23:09.418Z,174
data_intensive_step2_aws,2017-09-02T15:23:11.11Z,185
data_intensive_step2_aws,2017-09-02T15:23:12.341Z,190
data_intensive_step2_aws,2017-09-02T15:23:14.04Z,183
data_intensive_step2_aws,2017-09-02T15:23:15.664Z,189
data_intensive_step2_aws,2017-09-02T15:23:17.317Z,212
data_intensive_step2_aws,2017-09-02T15:23:18.771Z,188
data_intensive_step2_aws,2017-09-02T15:23:20.019Z,243
data_intensive_step2_aws,2017-09-02T15:23:21.365Z,198
data_intensive_step2_aws,2017-09-02T15:23:23.626Z,192
data_intensive_step2_aws,2017-09-02T15:23:24.783Z,1042
data_intensive_step2_aws,2017-09-02T15:23:25.987Z,285
data_intensive_step2_aws,2017-09-02T15:23:27.719Z,235
data_intensive_step2_aws,2017-09-02T15:23:29.303Z,330
data_intensive_step2_aws,2017-09-02T15:23:30.869Z,232
data_intensive_step2_aws,2017-09-02T15:23:32.427Z,189
data_intensive_step2_aws,2017-09-02T15:23:33.74Z,518
data_intensive_step2_aws,2017-09-02T15:23:35.311Z,173
data_intensive_step2_aws,2017-09-02T15:23:37.036Z,184
data_intensive_step2_aws,2017-09-02T15:23:38.6Z,216
data_intensive_step2_aws,2017-09-02T15:23:40.135Z,171
data_intensive_step2_aws,2017-09-02T15:23:41.949Z,206
data_intensive_step2_aws,2017-09-02T15:23:43.674Z,196
data_intensive_step2_aws,2017-09-02T15:23:45.331Z,195
data_intensive_step2_aws,2017-09-02T15:23:46.782Z,187
data_intensive_step2_aws,2017-09-02T15:23:48.402Z,183
data_intensive_step2_aws,2017-09-02T15:23:49.951Z,269
data_intensive_step2_aws,2017-09-02T15:23:51.541Z,189
data_intensive_step2_aws,2017-09-02T15:23:53.251Z,215
data_intensive_step2_aws,2017-09-02T15:23:54.851Z,239
data_intensive_step2_aws,2017-09-02T15:23:56.353Z,293
data_intensive_step2_aws,2017-09-02T15:23:57.993Z,219
data_intensive_step2_aws,2017-09-02T15:23:59.845Z,252
data_intensive_step2_aws,2017-09-02T15:24:00.97Z,263
data_intensive_step2_aws,2017-09-02T15:24:02.661Z,203
data_intensive_step2_aws,2017-09-02T15:24:03.677Z,188
data_intensive_step2_aws,2017-09-02T15:24:05.086Z,196
data_intensive_step2_aws,2017-09-02T15:24:06.511Z,240
data_intensive_step2_aws,2017-09-02T15:24:08.903Z,176
data_intensive_step2_aws,2017-09-02T15:24:10.318Z,226
data_intensive_step2_aws,2017-09-02T15:24:12.151Z,201
data_intensive_step2_aws,2017-09-02T15:24:13.721Z,201
data_intensive_step2_aws,2017-09-02T15:24:15.519Z,183
data_intensive_step2_aws,2017-09-02T15:24:17.088Z,190
data_intensive_step2_aws,2017-09-02T15:24:18.598Z,184
data_intensive_step2_aws,2017-09-02T15:24:20.007Z,177
data_intensive_step2_aws,2017-09-02T15:24:21.59Z,255
data_intensive_step2_aws,2017-09-02T15:24:22.857Z,167
data_intensive_step2_aws,2017-09-02T15:24:24.489Z,184
