timestamp;duration;duration/20
2017-07-13T19:51:33.872Z;9698.593;484,92965
2017-07-13T19:51:33.997Z;8223.8689;411,193445
2017-07-13T19:51:34.075Z;13190.2885;659,514425
2017-07-13T19:51:34.122Z;30899.808;1544,9904
2017-07-13T19:51:34.169Z;12954.1737;647,708685
2017-07-13T19:51:34.45Z;12672.5497;633,627485
2017-07-13T19:51:34.45Z;22944.8111;1147,240555
2017-07-13T19:51:34.45Z;12672.7199;633,635995
2017-07-13T19:51:34.466Z;12666.5196;633,32598
2017-07-13T19:51:39.419Z;7712.4971;385,624855
2017-07-13T19:51:39.529Z;7602.4004;380,12002
2017-07-13T19:51:39.529Z;32819.2512;1640,96256
2017-07-13T19:51:39.857Z;7277.5002;363,87501
2017-07-13T19:51:48.247Z;1018.6434;50,93217
2017-07-13T19:51:48.247Z;1231.9488;61,59744
2017-07-13T19:51:48.951Z;1957.6577;97,882885
2017-07-13T19:51:48.951Z;1629.6686;81,48343
2017-07-13T19:51:48.951Z;1464.9673;73,248365
2017-07-13T19:51:49.779Z;2727.881;136,39405
2017-07-13T19:51:49.779Z;1242.267;62,11335
2017-07-13T19:51:49.857Z;1699.1248;84,95624
2017-07-13T19:51:49.982Z;1992.4277;99,621385
2017-07-13T19:51:49.982Z;3109.1486;155,45743
2017-07-13T19:51:50.169Z;2800.8992;140,04496
2017-07-13T19:51:50.169Z;5048.4739;252,423695
2017-07-13T19:51:50.31Z;8285.8506;414,29253
2017-07-13T19:51:50.419Z;11035.2159;551,760795
2017-07-13T19:51:50.419Z;8060.9189;403,045945
2017-07-13T19:51:50.419Z;5629.2191;281,460955
2017-07-13T19:51:51.029Z;10266.5423;513,327115
2017-07-13T19:51:51.029Z;8151.8196;407,59098
2017-07-13T19:51:51.029Z;8276.9188;413,84594
2017-07-13T19:51:51.107Z;10055.0012;502,75006
2017-07-13T19:51:51.107Z;10294.7148;514,73574
2017-07-13T19:51:51.232Z;10630.9184;531,54592
2017-07-13T19:51:51.435Z;20658.5668;1032,92834
2017-07-13T19:51:51.435Z;11931.1969;596,559845
2017-07-13T19:51:51.435Z;11315.1472;565,75736
2017-07-13T19:51:51.435Z;11141.7196;557,08598
2017-07-13T19:51:51.654Z;12212.5482;610,62741
2017-07-13T19:51:51.669Z;15404.2293;770,211465
2017-07-13T19:51:51.779Z;15336.0569;766,802845
2017-07-13T19:51:51.779Z;15329.8856;766,49428
2017-07-13T19:51:51.779Z;21613.7944;1080,68972
2017-07-13T19:51:51.779Z;36383.9476;1819,19738
2017-07-13T19:51:52.201Z;17207.1797;860,358985
2017-07-13T19:51:52.294Z;16260.7949;813,039745
2017-07-13T19:51:52.451Z;16310.881;815,54405
2017-07-13T19:51:52.513Z;16787.9573;839,397865
2017-07-13T19:51:52.591Z;18608.7928;930,43964
2017-07-13T19:51:52.591Z;35507.4301;1775,371505
2017-07-13T19:51:52.763Z;27570.8515;1378,542575
2017-07-13T19:51:52.827Z;27487.0219;1374,351095
2017-07-13T19:51:52.827Z;23442.0321;1172,101605
2017-07-13T19:51:52.982Z;45269.5432;2263,47716
2017-07-13T19:51:52.997Z;27889.3185;1394,465925
2017-07-13T19:51:53.109Z;45666.8292;2283,34146
2017-07-13T19:51:53.185Z;27720.6489;1386,032445
2017-07-13T19:51:53.201Z;59543.2598;2977,16299
2017-07-13T19:51:53.638Z;27292.2759;1364,613795
2017-07-13T19:51:53.763Z;27222.074;1361,1037
2017-07-13T19:51:53.919Z;27082.85;1354,1425
2017-07-13T19:51:54.044Z;26970.6358;1348,53179
2017-07-13T19:51:54.044Z;51827.1659;2591,358295
2017-07-13T19:51:54.091Z;47568.1424;2378,40712
2017-07-13T19:51:54.091Z;47578.0252;2378,90126
2017-07-13T19:51:54.341Z;51559.3566;2577,96783
2017-07-13T19:51:54.466Z;29333.4724;1466,67362
2017-07-13T19:51:54.747Z;29093.5425;1454,677125
2017-07-13T19:51:55.232Z;36892.0977;1844,604885
2017-07-13T19:51:55.232Z;28652.5517;1432,627585
2017-07-13T19:51:55.232Z;28685.3386;1434,26693
2017-07-13T19:51:55.232Z;45391.4674;2269,57337
2017-07-13T19:51:55.372Z;45260.1266;2263,00633
2017-07-13T19:51:55.669Z;36261.0772;1813,05386
2017-07-13T19:51:55.669Z;30009.6728;1500,48364
2017-07-13T19:51:55.669Z;29999.9965;1499,999825
2017-07-13T19:51:55.685Z;30025.1637;1501,258185
2017-07-13T19:51:59.982Z;27013.0425;1350,652125
2017-07-13T19:52:00.388Z;32395.2047;1619,760235
2017-07-13T19:52:02.169Z;30597.969;1529,89845
2017-07-13T19:52:02.482Z;45243.7619;2262,188095
2017-07-13T19:52:02.591Z;30152.4202;1507,62101
2017-07-13T19:52:03.341Z;29180.5198;1459,02599
2017-07-13T19:52:03.357Z;34572.4248;1728,62124
2017-07-13T19:52:03.513Z;32131.385;1606,56925
2017-07-13T19:52:07.623Z;29546.7306;1477,33653
2017-07-13T19:52:08.091Z;42539.2226;2126,96113
2017-07-13T19:52:08.326Z;33483.4167;1674,170835
2017-07-13T19:52:08.435Z;34351.2542;1717,56271
2017-07-13T19:52:08.451Z;34430.1057;1721,505285
2017-07-13T19:52:08.56Z;62460.6023;3123,030115
2017-07-13T19:52:08.888Z;34655.6978;1732,78489
2017-07-13T19:52:09.154Z;35309.3136;1765,46568
2017-07-13T19:52:09.513Z;43649.6277;2182,481385
2017-07-13T19:52:09.716Z;62298.8906;3114,94453
2017-07-13T19:52:09.716Z;43817.9004;2190,89502
2017-07-13T19:52:09.763Z;43929.2154;2196,46077
2017-07-13T19:52:09.763Z;62337.2284;3116,86142
2017-07-13T19:52:09.763Z;56781.7513;2839,087565
2017-07-13T19:52:10.076Z;45008.7999;2250,439995
2017-07-13T19:52:10.279Z;44827.9201;2241,396005
2017-07-13T19:52:11.451Z;44390.8979;2219,544895
2017-07-13T19:52:13.766Z;128.1775;6,408875
2017-07-13T19:52:13.906Z;110.0182;5,50091
2017-07-13T19:52:14.391Z;114.0508;5,70254
2017-07-13T19:52:14.656Z;89.4996;4,47498
2017-07-13T19:52:14.779Z;41539.9957;2076,999785
2017-07-13T19:52:14.935Z;46732.5904;2336,62952
2017-07-13T19:52:14.966Z;42694.3314;2134,71657
2017-07-13T19:52:14.966Z;42665.8225;2133,291125
2017-07-13T19:52:15.029Z;48665.855;2433,29275
2017-07-13T19:52:15.029Z;47050.8858;2352,54429
2017-07-13T19:52:15.06Z;44690.3093;2234,515465
2017-07-13T19:52:15.076Z;55940.5206;2797,02603
2017-07-13T19:52:15.107Z;50137.2172;2506,86086
2017-07-13T19:52:15.138Z;54648.1026;2732,40513
2017-07-13T19:52:15.138Z;54533.6861;2726,684305
2017-07-13T19:52:15.154Z;54498.1363;2724,906815
2017-07-13T19:52:15.17Z;50991.5415;2549,577075
2017-07-13T19:52:15.185Z;51288.3593;2564,417965
2017-07-13T19:52:15.185Z;52072.9051;2603,645255
2017-07-13T19:52:15.201Z;51707.8021;2585,390105
2017-07-13T19:52:15.201Z;52479.8993;2623,994965
2017-07-13T19:52:15.216Z;80654.914;4032,7457
2017-07-13T19:52:15.216Z;57070.9767;2853,548835
2017-07-13T19:52:15.232Z;83130.6074;4156,53037
2017-07-13T19:52:15.232Z;59722.105;2986,10525
2017-07-13T19:52:15.232Z;59712.9916;2985,64958
2017-07-13T19:52:15.295Z;59771.7779;2988,588895
2017-07-13T19:52:15.341Z;93683.6857;4684,184285
2017-07-13T19:52:15.379Z;89;4,45
2017-07-13T19:52:15.467Z;82744.5972;4137,22986
2017-07-13T19:52:15.482Z;94096.2944;4704,81472
2017-07-13T19:52:15.482Z;118199.8576;5909,99288
2017-07-13T19:52:15.482Z;104858.8609;5242,943045
2017-07-13T19:52:15.488Z;93.0978;4,65489
2017-07-13T19:52:15.498Z;60609.6894;3030,48447
2017-07-13T19:52:15.513Z;99440.7077;4972,035385
2017-07-13T19:52:15.513Z;60739.6783;3036,983915
2017-07-13T19:52:15.513Z;60613.5513;3030,677565
2017-07-13T19:52:15.529Z;82200.0735;4110,003675
2017-07-13T19:52:15.529Z;118273.1805;5913,659025
2017-07-13T19:52:15.545Z;107010.0232;5350,50116
2017-07-13T19:52:15.56Z;61302.6932;3065,13466
2017-07-13T19:52:15.591Z;99157.2761;4957,863805
2017-07-13T19:52:15.591Z;99469.8826;4973,49413
2017-07-13T19:52:15.591Z;63992.7734;3199,63867
2017-07-13T19:52:15.645Z;81.7525;4,087625
2017-07-13T19:52:15.67Z;81278.5953;4063,929765
2017-07-13T19:52:15.67Z;98944.279;4947,21395
2017-07-13T19:52:15.67Z;65247.3351;3262,366755
2017-07-13T19:52:15.67Z;70876.521;3543,82605
2017-07-13T19:52:15.689Z;115787.0846;5789,35423
2017-07-13T19:52:15.704Z;77239.6789;3861,983945
2017-07-13T19:52:15.72Z;66272.5056;3313,62528
2017-07-13T19:52:15.763Z;70923.3555;3546,167775
2017-07-13T19:52:15.763Z;77179.7591;3858,987955
2017-07-13T19:52:15.763Z;94775.154;4738,7577
2017-07-13T19:52:15.763Z;67719.047;3385,95235
2017-07-13T19:52:16.295Z;71802.0791;3590,103955
2017-07-13T19:52:16.389Z;88.0907;4,404535
2017-07-13T19:52:16.56Z;75677.978;3783,8989
2017-07-13T19:52:16.639Z;92.2973;4,614865
