timestamp;duration;duration/10
2017-07-14T18:44:37.877Z;1.8887;0,18887
2017-07-14T18:44:37.94Z;2.0804;0,20804
2017-07-14T18:44:37.987Z;2.0788;0,20788
2017-07-14T18:44:38.033Z;2.2117;0,22117
2017-07-14T18:44:38.096Z;2.1093;0,21093
2017-07-14T18:44:38.127Z;2.0207;0,20207
2017-07-14T18:44:38.174Z;2.2755;0,22755
2017-07-14T18:44:38.237Z;2.774;0,2774
2017-07-14T18:44:38.268Z;8.6474;0,86474
2017-07-14T18:44:38.33Z;4.6322;0,46322
2017-07-14T18:44:38.377Z;2.1312;0,21312
2017-07-14T18:44:38.424Z;2.1661;0,21661
2017-07-14T18:44:38.487Z;2.1259;0,21259
2017-07-14T18:44:38.518Z;2.0041;0,20041
2017-07-14T18:44:38.58Z;2.2836;0,22836
2017-07-14T18:44:38.647Z;2.215;0,2215
2017-07-14T18:44:38.668Z;3.1223;0,31223
2017-07-14T18:44:38.731Z;2.1536;0,21536
2017-07-14T18:44:38.777Z;1.9894;0,19894
2017-07-14T18:44:38.84Z;2.113;0,2113
2017-07-14T18:44:38.902Z;2.1335;0,21335
2017-07-14T18:44:38.918Z;2.3226;0,23226
2017-07-14T18:44:38.996Z;2.2304;0,22304
2017-07-14T18:44:39.059Z;2.2618;0,22618
2017-07-14T18:44:39.106Z;2.2018;0,22018
2017-07-14T18:44:39.137Z;2.2905;0,22905
2017-07-14T18:44:39.184Z;2.5071;0,25071
2017-07-14T18:44:39.262Z;2.1965;0,21965
2017-07-14T18:44:39.277Z;1.906;0,1906
2017-07-14T18:44:39.34Z;2.6214;0,26214
2017-07-14T18:44:39.402Z;2.2865;0,22865
2017-07-14T18:44:39.449Z;2.3864;0,23864
2017-07-14T18:44:39.465Z;1.9664;0,19664
2017-07-14T18:44:39.527Z;2.2086;0,22086
2017-07-14T18:44:39.574Z;2.2205;0,22205
2017-07-14T18:44:39.621Z;2.3543;0,23543
2017-07-14T18:44:39.668Z;2.3663;0,23663
2017-07-14T18:44:39.746Z;167.0945;16,70945
2017-07-14T18:44:39.902Z;18.2466;1,82466
2017-07-14T18:44:39.918Z;20.7036;2,07036
2017-07-14T18:44:39.918Z;28.9638;2,89638
2017-07-14T18:44:39.934Z;12.4839;1,24839
2017-07-14T18:44:39.981Z;2.0579;0,20579
2017-07-14T18:44:40.027Z;2.0851;0,20851
2017-07-14T18:44:40.09Z;2.1484;0,21484
2017-07-14T18:44:40.152Z;2.4303;0,24303
2017-07-14T18:44:40.184Z;2.3725;0,23725
2017-07-14T18:44:40.246Z;2.6354;0,26354
2017-07-14T18:44:40.277Z;2.0046;0,20046
2017-07-14T18:44:40.324Z;2.2008;0,22008
2017-07-14T18:44:40.402Z;2.2463;0,22463
2017-07-14T18:44:40.418Z;1.8874;0,18874
2017-07-14T18:44:40.481Z;8.9541;0,89541
2017-07-14T18:44:40.527Z;2.1885;0,21885
2017-07-14T18:44:40.59Z;2.0978;0,20978
2017-07-14T18:44:40.621Z;2.3103;0,23103
2017-07-14T18:44:40.684Z;2.0998;0,20998
2017-07-14T18:44:40.715Z;2.0072;0,20072
2017-07-14T18:44:40.793Z;2.0612;0,20612
2017-07-14T18:44:40.824Z;2.1088;0,21088
2017-07-14T18:44:40.899Z;2.1845;0,21845
2017-07-14T18:44:40.938Z;2.2283;0,22283
2017-07-14T18:44:41.016Z;2.2165;0,22165
2017-07-14T18:44:41.032Z;1.9024;0,19024
2017-07-14T18:44:41.064Z;1.9631;0,19631
2017-07-14T18:44:41.142Z;2.1105;0,21105
2017-07-14T18:44:41.174Z;1.8666;0,18666
2017-07-14T18:44:41.22Z;2.029;0,2029
2017-07-14T18:44:41.291Z;2.2193;0,22193
2017-07-14T18:44:41.316Z;2.3317;0,23317
2017-07-14T18:44:41.394Z;2.137;0,2137
2017-07-14T18:44:41.441Z;2.22;0,222
2017-07-14T18:44:41.488Z;2.0938;0,20938
2017-07-14T18:44:41.55Z;2.1002;0,21002
2017-07-14T18:44:41.566Z;2.1189;0,21189
2017-07-14T18:44:41.644Z;2.2846;0,22846
2017-07-14T18:44:41.675Z;1.9974;0,19974
2017-07-14T18:44:41.722Z;2.2015;0,22015
2017-07-14T18:44:41.793Z;2.1289;0,21289
2017-07-14T18:44:41.831Z;2.1726;0,21726
2017-07-14T18:44:41.863Z;2.0916;0,20916
2017-07-14T18:44:41.925Z;8.1198;0,81198
2017-07-14T18:44:42.331Z;2.3124;0,23124
2017-07-14T18:44:42.425Z;2.1626;0,21626
2017-07-14T18:44:42.456Z;2.0849;0,20849
2017-07-14T18:44:42.691Z;2.3291;0,23291
2017-07-14T18:44:42.738Z;2.286;0,2286
2017-07-14T18:44:42.785Z;2.1118;0,21118
2017-07-14T18:44:43.081Z;2.3655;0,23655
2017-07-14T18:44:43.128Z;2.1697;0,21697
2017-07-14T18:44:43.206Z;2.3576;0,23576
2017-07-14T18:44:43.331Z;2.4521;0,24521
2017-07-14T18:44:43.425Z;2.0041;0,20041
2017-07-14T18:44:43.472Z;2.4374;0,24374
2017-07-14T18:44:43.623Z;2.3415;0,23415
2017-07-14T18:44:44.029Z;2.7599;0,27599
2017-07-14T18:44:44.185Z;2.2524;0,22524
2017-07-14T18:44:44.341Z;2.312;0,2312
2017-07-14T18:44:44.404Z;2.2062;0,22062
2017-07-14T18:44:44.42Z;2.0046;0,20046
2017-07-14T18:44:44.529Z;2.3594;0,23594
2017-07-14T18:44:44.623Z;2.1577;0,21577
2017-07-14T18:44:44.67Z;2.2111;0,22111
2017-07-14T18:44:44.732Z;2.2445;0,22445
2017-07-14T18:44:44.779Z;2.3301;0,23301
2017-07-14T18:44:45.045Z;17.6781;1,76781
2017-07-14T18:44:45.138Z;2.4968;0,24968
2017-07-14T18:44:45.388Z;2.1771;0,21771
2017-07-14T18:44:45.591Z;2.0733;0,20733
2017-07-14T18:44:45.896Z;7.5185;0,75185
2017-07-14T18:44:45.99Z;2.1107;0,21107
2017-07-14T18:44:46.178Z;1.9371;0,19371
2017-07-14T18:44:46.584Z;2.5035;0,25035
2017-07-14T18:44:46.631Z;2.1725;0,21725
2017-07-14T18:44:46.678Z;2.2763;0,22763
2017-07-14T18:44:46.725Z;2.1929;0,21929
2017-07-14T18:44:46.99Z;2.141;0,2141
2017-07-14T18:44:47.037Z;2.1156;0,21156
2017-07-14T18:44:47.287Z;2.1294;0,21294
2017-07-14T18:44:47.334Z;2.2477;0,22477
2017-07-14T18:44:47.521Z;2.3182;0,23182
2017-07-14T18:44:47.568Z;2.0788;0,20788
2017-07-14T18:44:47.787Z;2.5268;0,25268
2017-07-14T18:44:48.24Z;2.1198;0,21198
2017-07-14T18:44:48.646Z;2.2524;0,22524
2017-07-14T18:44:48.787Z;2.2338;0,22338
2017-07-14T18:44:48.928Z;2.3444;0,23444
2017-07-14T18:44:48.975Z;2.0705;0,20705
2017-07-14T18:44:49.084Z;2.1834;0,21834
2017-07-14T18:44:49.318Z;2.3438;0,23438
2017-07-14T18:44:49.553Z;2.5019;0,25019
2017-07-14T18:44:49.584Z;2.0361;0,20361
2017-07-14T18:44:49.709Z;2.2355;0,22355
2017-07-14T18:44:50.131Z;2.7777;0,27777
2017-07-14T18:44:50.521Z;2.0706;0,20706
2017-07-14T18:44:50.678Z;2.1945;0,21945
2017-07-14T18:44:50.725Z;2.2728;0,22728
2017-07-14T18:44:50.99Z;2.0946;0,20946
2017-07-14T18:44:51.162Z;2.1729;0,21729
2017-07-14T18:44:51.272Z;2.4671;0,24671
2017-07-14T18:44:51.381Z;3.4957;0,34957
2017-07-14T18:44:51.771Z;2.5077;0,25077
2017-07-14T18:44:51.834Z;2.0458;0,20458
2017-07-14T18:44:51.881Z;1.9837;0,19837
2017-07-14T18:44:51.928Z;11.4724;1,14724
2017-07-14T18:44:52.037Z;2.1702;0,21702
2017-07-14T18:44:52.334Z;2.1754;0,21754
2017-07-14T18:44:52.475Z;2.0401;0,20401
2017-07-14T18:44:52.522Z;1.9316;0,19316
2017-07-14T18:44:52.631Z;2.5303;0,25303
2017-07-14T18:44:52.678Z;2.1935;0,21935
2017-07-14T18:44:52.725Z;2.2856;0,22856
2017-07-14T18:44:52.818Z;2.0538;0,20538
2017-07-14T18:44:53.075Z;2.1697;0,21697
2017-07-14T18:44:53.122Z;2.2061;0,22061
2017-07-14T18:44:53.185Z;2.1819;0,21819
2017-07-14T18:44:53.544Z;2.1756;0,21756
2017-07-14T18:44:53.752Z;1.9452;0,19452
2017-07-14T18:44:53.815Z;2.0246;0,20246
2017-07-14T18:44:53.877Z;2.1259;0,21259
2017-07-14T18:44:54.361Z;4.4824;0,44824
2017-07-14T18:44:54.424Z;2.1327;0,21327
2017-07-14T18:44:54.533Z;2.0575;0,20575
2017-07-14T18:44:54.611Z;2.0238;0,20238
2017-07-14T18:44:54.846Z;2.0642;0,20642
2017-07-14T18:44:55.018Z;2.0349;0,20349
2017-07-14T18:44:55.127Z;2.3159;0,23159
2017-07-14T18:44:55.377Z;2.4745;0,24745
2017-07-14T18:44:55.486Z;2.5935;0,25935
2017-07-14T18:44:55.518Z;1.9578;0,19578
2017-07-14T18:44:55.587Z;2.2473;0,22473
2017-07-14T18:44:56.108Z;2.0255;0,20255
2017-07-14T18:44:56.393Z;2.0739;0,20739
2017-07-14T18:44:56.627Z;2.1956;0,21956
2017-07-14T18:44:56.705Z;2.0113;0,20113
2017-07-14T18:44:56.877Z;2.2598;0,22598
2017-07-14T18:44:56.924Z;2.061;0,2061
2017-07-14T18:44:57.064Z;1.9955;0,19955
2017-07-14T18:44:57.189Z;1.9862;0,19862
2017-07-14T18:44:57.221Z;1.9018;0,19018
2017-07-14T18:44:57.533Z;2.1624;0,21624
2017-07-14T18:44:57.689Z;2.1895;0,21895
2017-07-14T18:44:57.877Z;2.1404;0,21404
2017-07-14T18:44:57.971Z;2.1584;0,21584
2017-07-14T18:44:58.143Z;2.1176;0,21176
2017-07-14T18:44:58.33Z;2.1393;0,21393
2017-07-14T18:44:58.518Z;2.2325;0,22325
2017-07-14T18:44:58.712Z;2.1573;0,21573
2017-07-14T18:44:59.578Z;2.3397;0,23397
2017-07-14T18:44:59.743Z;2.4059;0,24059
2017-07-14T18:44:59.865Z;2.0908;0,20908
2017-07-14T18:45:00.24Z;2.3437;0,23437
2017-07-14T18:45:00.429Z;2.2388;0,22388
2017-07-14T18:45:00.46Z;2.1681;0,21681
2017-07-14T18:45:00.569Z;2.4765;0,24765
2017-07-14T18:45:00.679Z;2.1382;0,21382
2017-07-14T18:45:00.788Z;2.3156;0,23156
2017-07-14T18:45:00.819Z;2.1159;0,21159
2017-07-14T18:45:00.929Z;2.306;0,2306
2017-07-14T18:45:01.179Z;2.2555;0,22555
2017-07-14T18:45:01.21Z;2.112;0,2112
2017-07-14T18:45:01.772Z;2.5385;0,25385
2017-07-14T18:45:01.851Z;2.3822;0,23822
2017-07-14T18:45:02.101Z;2.0946;0,20946
2017-07-14T18:45:02.147Z;2.362;0,2362
2017-07-14T18:45:02.319Z;2.76;0,276
2017-07-14T18:45:02.397Z;2.2341;0,22341
2017-07-14T18:45:02.46Z;2.2796;0,22796
2017-07-14T18:45:02.679Z;2.1831;0,21831
2017-07-14T18:45:03.244Z;2.124;0,2124
2017-07-14T18:45:03.26Z;2.4513;0,24513
2017-07-14T18:45:03.275Z;2.3301;0,23301
2017-07-14T18:45:03.322Z;2.4327;0,24327
2017-07-14T18:45:03.479Z;2.1958;0,21958
2017-07-14T18:45:03.76Z;2.1219;0,21219
2017-07-14T18:45:03.776Z;1.8941;0,18941
2017-07-14T18:45:03.979Z;2.1063;0,21063
2017-07-14T18:45:04.104Z;2.2431;0,22431
2017-07-14T18:45:04.276Z;2.3008;0,23008
2017-07-14T18:45:04.702Z;2.0525;0,20525
2017-07-14T18:45:04.733Z;2.0084;0,20084
2017-07-14T18:45:04.78Z;2.1075;0,21075
2017-07-14T18:45:04.827Z;2.2929;0,22929
2017-07-14T18:45:04.858Z;2.2686;0,22686
2017-07-14T18:45:04.936Z;2.0779;0,20779
2017-07-14T18:45:04.999Z;2.1882;0,21882
2017-07-14T18:45:05.077Z;2.1457;0,21457
2017-07-14T18:45:05.217Z;2.06;0,206
2017-07-14T18:45:05.28Z;2.2161;0,22161
2017-07-14T18:45:05.467Z;1.9077;0,19077
2017-07-14T18:45:06.124Z;2.5827;0,25827
2017-07-14T18:45:06.343Z;2.2211;0,22211
2017-07-14T18:45:06.658Z;9.876;0,9876
2017-07-14T18:45:06.717Z;2.1606;0,21606
2017-07-14T18:45:06.889Z;2.174;0,2174
2017-07-14T18:45:06.983Z;2.3373;0,23373
2017-07-14T18:45:07.03Z;2.2531;0,22531
2017-07-14T18:45:07.077Z;2.3143;0,23143
2017-07-14T18:45:07.264Z;2.25;0,225
2017-07-14T18:45:07.483Z;2.2212;0,22212
2017-07-14T18:45:07.53Z;2.1899;0,21899
2017-07-14T18:45:07.671Z;2.0955;0,20955
2017-07-14T18:45:07.842Z;2.0667;0,20667
2017-07-14T18:45:07.905Z;7.7557;0,77557
2017-07-14T18:45:08.092Z;2.2385;0,22385
2017-07-14T18:45:08.327Z;2.4946;0,24946
2017-07-14T18:45:08.421Z;2.0532;0,20532
2017-07-14T18:45:08.53Z;2.1941;0,21941
2017-07-14T18:45:08.639Z;2.0592;0,20592
2017-07-14T18:45:08.983Z;2.1715;0,21715
2017-07-14T18:45:09.03Z;2.2345;0,22345
2017-07-14T18:45:09.139Z;2.228;0,2228
2017-07-14T18:45:09.311Z;2.091;0,2091
2017-07-14T18:45:09.686Z;2.0283;0,20283
2017-07-14T18:45:09.832Z;2.1738;0,21738
2017-07-14T18:45:10.129Z;2.2727;0,22727
2017-07-14T18:45:10.285Z;2.1606;0,21606
2017-07-14T18:45:10.379Z;2.1826;0,21826
2017-07-14T18:45:10.519Z;2.1239;0,21239
2017-07-14T18:45:10.613Z;2.031;0,2031
2017-07-14T18:45:10.66Z;2.374;0,2374
2017-07-14T18:45:10.77Z;2.1311;0,21311
2017-07-14T18:45:10.864Z;2.1657;0,21657
2017-07-14T18:45:10.942Z;2.3775;0,23775
2017-07-14T18:45:10.973Z;2.2627;0,22627
2017-07-14T18:45:11.059Z;1.9838;0,19838
2017-07-14T18:45:11.309Z;2.5445;0,25445
2017-07-14T18:45:11.543Z;2.2063;0,22063
2017-07-14T18:45:11.777Z;2.0497;0,20497
2017-07-14T18:45:12.216Z;2.0258;0,20258
2017-07-14T18:45:12.325Z;2.0933;0,20933
2017-07-14T18:45:12.622Z;2.1274;0,21274
2017-07-14T18:45:12.934Z;2.1607;0,21607
2017-07-14T18:45:13.108Z;2.4749;0,24749
2017-07-14T18:45:13.249Z;2.1202;0,21202
2017-07-14T18:45:13.468Z;2.3794;0,23794
2017-07-14T18:45:13.733Z;2.1842;0,21842
2017-07-14T18:45:13.765Z;2.1572;0,21572
2017-07-14T18:45:13.983Z;2.1731;0,21731
2017-07-14T18:45:14.468Z;2.4992;0,24992
2017-07-14T18:45:14.733Z;2.2288;0,22288
2017-07-14T18:45:14.952Z;2.0841;0,20841
2017-07-14T18:45:15.14Z;2.382;0,2382
2017-07-14T18:45:15.282Z;2.144;0,2144
2017-07-14T18:45:15.329Z;2.113;0,2113
2017-07-14T18:45:15.375Z;2.3537;0,23537
2017-07-14T18:45:15.579Z;2.1037;0,21037
2017-07-14T18:45:15.891Z;2.083;0,2083
2017-07-14T18:45:15.922Z;2.239;0,2239
2017-07-14T18:45:15.969Z;2.1646;0,21646
2017-07-14T18:45:16.032Z;2.2689;0,22689
2017-07-14T18:45:16.125Z;2.1678;0,21678
2017-07-14T18:45:16.252Z;2.1908;0,21908
2017-07-14T18:45:16.44Z;2.2726;0,22726
2017-07-14T18:45:16.737Z;2.3999;0,23999
2017-07-14T18:45:16.784Z;2.1442;0,21442
2017-07-14T18:45:16.924Z;2.2516;0,22516
2017-07-14T18:45:17.078Z;2.0316;0,20316
2017-07-14T18:45:17.928Z;29.3718;2,93718
2017-07-14T18:45:17.947Z;28.5541;2,85541
2017-07-14T18:45:17.947Z;25.4445;2,54445
2017-07-14T18:45:17.947Z;19.7249;1,97249
2017-07-14T18:45:17.975Z;39.4167;3,94167
2017-07-14T18:45:17.975Z;40.0838;4,00838
2017-07-14T18:45:17.975Z;47.6576;4,76576
2017-07-14T18:45:18.023Z;27.0414;2,70414
2017-07-14T18:45:18.117Z;8.9353;0,89353
2017-07-14T18:45:18.552Z;35.9258;3,59258
2017-07-14T18:45:18.552Z;31.0114;3,10114
2017-07-14T18:45:18.552Z;47.0749;4,70749
2017-07-14T18:45:18.755Z;10.4197;1,04197
2017-07-14T18:45:18.771Z;1.9076;0,19076
2017-07-14T18:45:18.88Z;2.5539;0,25539
2017-07-14T18:45:19.177Z;2.081;0,2081
2017-07-14T18:45:19.271Z;2.2285;0,22285
2017-07-14T18:45:19.583Z;2.0729;0,20729
2017-07-14T18:45:19.708Z;2.1488;0,21488
2017-07-14T18:45:19.88Z;2.3257;0,23257
2017-07-14T18:45:19.896Z;1.9909;0,19909
2017-07-14T18:45:20.005Z;2.1393;0,21393
2017-07-14T18:45:20.099Z;2.2553;0,22553
2017-07-14T18:45:20.13Z;2.0547;0,20547
2017-07-14T18:45:20.255Z;2.0962;0,20962
2017-07-14T18:45:20.333Z;2.149;0,2149
2017-07-14T18:45:20.521Z;2.0135;0,20135
2017-07-14T18:45:20.739Z;2.3425;0,23425
2017-07-14T18:45:20.927Z;2.1019;0,21019
2017-07-14T18:45:21.13Z;2.2229;0,22229
2017-07-14T18:45:21.161Z;2.0846;0,20846
2017-07-14T18:45:21.271Z;2.1612;0,21612
2017-07-14T18:45:21.88Z;2.0751;0,20751
2017-07-14T18:45:21.927Z;2.157;0,2157
2017-07-14T18:45:22.224Z;2.2063;0,22063
2017-07-14T18:45:22.38Z;11.1646;1,11646
2017-07-14T18:45:22.411Z;2.4069;0,24069
2017-07-14T18:45:22.692Z;2.1553;0,21553
2017-07-14T18:45:22.833Z;2.1512;0,21512
2017-07-14T18:45:22.927Z;2.1562;0,21562
2017-07-14T18:45:23.021Z;2.1438;0,21438
2017-07-14T18:45:23.067Z;2.1835;0,21835
2017-07-14T18:45:23.177Z;2.4149;0,24149
2017-07-14T18:45:23.411Z;2.2043;0,22043
2017-07-14T18:45:23.588Z;7.6151;0,76151
2017-07-14T18:45:23.677Z;2.0651;0,20651
2017-07-14T18:45:23.786Z;2.2159;0,22159
2017-07-14T18:45:23.833Z;2.2348;0,22348
2017-07-14T18:45:24.036Z;2.3049;0,23049
2017-07-14T18:45:24.474Z;2.2362;0,22362
2017-07-14T18:45:24.536Z;2.249;0,2249
2017-07-14T18:45:24.567Z;2.171;0,2171
2017-07-14T18:45:24.677Z;2.2304;0,22304
2017-07-14T18:45:24.724Z;2.2177;0,22177
2017-07-14T18:45:24.786Z;2.2073;0,22073
2017-07-14T18:45:24.817Z;2.2346;0,22346
2017-07-14T18:45:25.083Z;2.1212;0,21212
2017-07-14T18:45:25.567Z;2.1719;0,21719
2017-07-14T18:45:25.771Z;2.1662;0,21662
2017-07-14T18:45:26.146Z;2.1608;0,21608
2017-07-14T18:45:26.195Z;2.1949;0,21949
2017-07-14T18:45:26.429Z;2.1755;0,21755
2017-07-14T18:45:26.57Z;2.4281;0,24281
2017-07-14T18:45:26.679Z;2.2424;0,22424
2017-07-14T18:45:26.773Z;2.0694;0,20694
2017-07-14T18:45:26.976Z;2.102;0,2102
2017-07-14T18:45:27.023Z;2.0209;0,20209
2017-07-14T18:45:27.07Z;2.6092;0,26092
2017-07-14T18:45:27.133Z;2.1006;0,21006
2017-07-14T18:45:27.476Z;2.1325;0,21325
2017-07-14T18:45:27.57Z;2.2105;0,22105
2017-07-14T18:45:27.726Z;2.148;0,2148
2017-07-14T18:45:27.789Z;2.0604;0,20604
2017-07-14T18:45:27.867Z;2.1022;0,21022
2017-07-14T18:45:28.023Z;2.4445;0,24445
2017-07-14T18:45:28.133Z;2.1888;0,21888
2017-07-14T18:45:28.289Z;2.0953;0,20953
2017-07-14T18:45:28.429Z;2.0787;0,20787
2017-07-14T18:45:28.523Z;2.3338;0,23338
2017-07-14T18:45:28.633Z;2.1815;0,21815
2017-07-14T18:45:28.664Z;2.1547;0,21547
2017-07-14T18:45:29.039Z;2.0715;0,20715
2017-07-14T18:45:29.148Z;2.2171;0,22171
2017-07-14T18:45:29.179Z;2.2592;0,22592
2017-07-14T18:45:29.57Z;2.0265;0,20265
2017-07-14T18:45:29.773Z;4.0045;0,40045
2017-07-14T18:45:29.82Z;2.1992;0,21992
2017-07-14T18:45:29.929Z;10.7425;1,07425
2017-07-14T18:45:30.039Z;2.2256;0,22256
2017-07-14T18:45:30.179Z;2.3431;0,23431
2017-07-14T18:45:30.429Z;2.1424;0,21424
2017-07-14T18:45:30.726Z;6.7883;0,67883
2017-07-14T18:45:30.867Z;1.9075;0,19075
2017-07-14T18:45:30.961Z;2.2374;0,22374
2017-07-14T18:45:31.086Z;2.0996;0,20996
2017-07-14T18:45:31.416Z;2.1728;0,21728
2017-07-14T18:45:31.59Z;2.1972;0,21972
2017-07-14T18:45:31.777Z;2.053;0,2053
2017-07-14T18:45:33.311Z;4.3116;0,43116
