timestamp,"percentile_duration_100"
"2017-07-15T09:46:54Z","207.3821"
"2017-07-15T09:46:55Z","983.4133"
"2017-07-15T09:46:56Z","362.8039"
"2017-07-15T09:46:57Z","238.5134"
"2017-07-15T09:46:58Z","200.5548"
"2017-07-15T09:46:59Z","413.9997"
"2017-07-15T09:47:00Z","213.321"
"2017-07-15T09:47:01Z","192.2522"
"2017-07-15T09:47:02Z","196.8436"
"2017-07-15T09:47:03Z","202.3301"
"2017-07-15T09:47:04Z","193.6218"
"2017-07-15T09:47:05Z","191.089"
"2017-07-15T09:47:06Z","189.6647"
"2017-07-15T09:47:07Z","198.8612"
"2017-07-15T09:47:08Z","425.1206"
"2017-07-15T09:47:09Z","195.4738"
"2017-07-15T09:47:10Z","200.1934"
"2017-07-15T09:47:11Z","201.6188"
"2017-07-15T09:47:12Z","225.4918"
"2017-07-15T09:47:13Z","391.4793"
"2017-07-15T09:47:14Z","199.3357"
"2017-07-15T09:47:15Z","190.8315"
"2017-07-15T09:47:16Z","213.2078"
"2017-07-15T09:47:17Z","215.0044"
"2017-07-15T09:47:18Z","216.3774"
"2017-07-15T09:47:19Z","234.4491"
"2017-07-15T09:47:20Z","188.5471"
"2017-07-15T09:47:21Z","185.0113"
"2017-07-15T09:47:22Z","274.7941"
"2017-07-15T09:47:23Z","214.0339"
"2017-07-15T09:47:24Z","248.1739"
"2017-07-15T09:47:25Z","220.2258"
"2017-07-15T09:47:26Z","214.2211"
"2017-07-15T09:47:27Z","204.3704"
"2017-07-15T09:47:28Z","392.1406"
"2017-07-15T09:47:29Z","344.6768"
"2017-07-15T09:47:30Z","206.58"
"2017-07-15T09:47:31Z","196.4749"
"2017-07-15T09:47:32Z","188.0732"
"2017-07-15T09:47:33Z","202.6287"
"2017-07-15T09:47:34Z","186.1335"
"2017-07-15T09:47:35Z","202.6046"
"2017-07-15T09:47:36Z","251.6291"
"2017-07-15T09:47:37Z","213.7743"
"2017-07-15T09:47:38Z","233.697"
"2017-07-15T09:47:39Z","219.8684"
"2017-07-15T09:47:40Z","223.0449"
"2017-07-15T09:47:41Z","379.2932"
"2017-07-15T09:47:42Z","186.5328"
"2017-07-15T09:47:43Z","208.4391"
"2017-07-15T09:47:44Z","412.1062"
"2017-07-15T09:47:45Z","207.9577"
"2017-07-15T09:47:46Z","196.5993"
"2017-07-15T09:47:47Z","184.6826"
"2017-07-15T09:47:48Z","190.9158"
"2017-07-15T09:47:49Z","196.1753"
"2017-07-15T09:47:50Z","210.7222"
"2017-07-15T09:47:51Z","233.8962"
"2017-07-15T09:47:52Z","203.0544"
"2017-07-15T09:47:53Z","208.2722"
"2017-07-15T09:47:54Z","217.0726"
"2017-07-15T09:47:55Z","192.9963"
"2017-07-15T09:47:56Z","215.579"
"2017-07-15T09:47:57Z","194.8525"
"2017-07-15T09:47:58Z","182.9581"
"2017-07-15T09:47:59Z","364.5103"
"2017-07-15T09:48:00Z","197.7877"
"2017-07-15T09:48:01Z","267.1879"
"2017-07-15T09:48:02Z","220.4429"
"2017-07-15T09:48:03Z","315.2641"
"2017-07-15T09:48:04Z","187.9294"
"2017-07-15T09:48:05Z","214.6682"
"2017-07-15T09:48:06Z","316.1434"
"2017-07-15T09:48:07Z","411.591"
"2017-07-15T09:48:08Z","215.4209"
"2017-07-15T09:48:09Z","196.5488"
"2017-07-15T09:48:10Z","1019.0297"
"2017-07-15T09:48:11Z","240.6622"
"2017-07-15T09:48:12Z","219.0728"
"2017-07-15T09:48:13Z","228.1426"
"2017-07-15T09:48:14Z","186.4974"
"2017-07-15T09:48:15Z","199.4624"
"2017-07-15T09:48:16Z","208.0853"
"2017-07-15T09:48:17Z","209.176"
"2017-07-15T09:48:18Z","385.5676"
"2017-07-15T09:48:19Z","398.0216"
"2017-07-15T09:48:20Z","215.9064"
"2017-07-15T09:48:21Z","205.9434"
"2017-07-15T09:48:22Z","208.2675"
"2017-07-15T09:48:23Z","191.9828"
"2017-07-15T09:48:24Z","419.5415"
"2017-07-15T09:48:25Z","556.1463"
"2017-07-15T09:48:26Z","208.0699"
