name,time,duration
eh_matrix_multiplication,2017-08-29T21:16:58Z,0
eh_matrix_multiplication,2017-08-29T21:16:59Z,0
eh_matrix_multiplication,2017-08-29T21:17:00Z,0
eh_matrix_multiplication,2017-08-29T21:17:01Z,0
eh_matrix_multiplication,2017-08-29T21:17:02Z,0
eh_matrix_multiplication,2017-08-29T21:17:03Z,0
eh_matrix_multiplication,2017-08-29T21:17:04Z,0
eh_matrix_multiplication,2017-08-29T21:17:05Z,0
eh_matrix_multiplication,2017-08-29T21:17:06Z,0
eh_matrix_multiplication,2017-08-29T21:17:07Z,0
eh_matrix_multiplication,2017-08-29T21:17:08Z,0
eh_matrix_multiplication,2017-08-29T21:17:09Z,0
eh_matrix_multiplication,2017-08-29T21:17:10Z,5033
eh_matrix_multiplication,2017-08-29T21:17:11Z,0
eh_matrix_multiplication,2017-08-29T21:17:12Z,0
eh_matrix_multiplication,2017-08-29T21:17:13Z,0
eh_matrix_multiplication,2017-08-29T21:17:14Z,0
eh_matrix_multiplication,2017-08-29T21:17:15Z,3877
eh_matrix_multiplication,2017-08-29T21:17:16Z,0
eh_matrix_multiplication,2017-08-29T21:17:17Z,0
eh_matrix_multiplication,2017-08-29T21:17:18Z,0
eh_matrix_multiplication,2017-08-29T21:17:19Z,12797
eh_matrix_multiplication,2017-08-29T21:17:20Z,0
eh_matrix_multiplication,2017-08-29T21:17:21Z,0
eh_matrix_multiplication,2017-08-29T21:17:22Z,0
eh_matrix_multiplication,2017-08-29T21:17:23Z,0
eh_matrix_multiplication,2017-08-29T21:17:24Z,0
eh_matrix_multiplication,2017-08-29T21:17:25Z,0
eh_matrix_multiplication,2017-08-29T21:17:26Z,0
eh_matrix_multiplication,2017-08-29T21:17:27Z,0
eh_matrix_multiplication,2017-08-29T21:17:28Z,0
eh_matrix_multiplication,2017-08-29T21:17:29Z,0
eh_matrix_multiplication,2017-08-29T21:17:30Z,0
eh_matrix_multiplication,2017-08-29T21:17:31Z,0
eh_matrix_multiplication,2017-08-29T21:17:32Z,4906
eh_matrix_multiplication,2017-08-29T21:17:33Z,0
eh_matrix_multiplication,2017-08-29T21:17:34Z,0
eh_matrix_multiplication,2017-08-29T21:17:35Z,0
eh_matrix_multiplication,2017-08-29T21:17:36Z,0
eh_matrix_multiplication,2017-08-29T21:17:37Z,4578
eh_matrix_multiplication,2017-08-29T21:17:38Z,0
eh_matrix_multiplication,2017-08-29T21:17:39Z,0
eh_matrix_multiplication,2017-08-29T21:17:40Z,0
eh_matrix_multiplication,2017-08-29T21:17:41Z,0
eh_matrix_multiplication,2017-08-29T21:17:42Z,4828
eh_matrix_multiplication,2017-08-29T21:17:43Z,0
eh_matrix_multiplication,2017-08-29T21:17:44Z,0
eh_matrix_multiplication,2017-08-29T21:17:45Z,0
eh_matrix_multiplication,2017-08-29T21:17:46Z,0
